station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
1951-03-27,46,35,0.05,0.0,9,24,24,0,0,0
1951-03-28,40,35,0.00,0.0,6,24,24,0,0,0
1951-03-29,40,30,0.00,0.0,5,24,24,0,0,0
1951-03-30,32,27,0.03,0.4,5,24,24,0,0,0
1951-03-31,33,29,0.07,0.9,5,24,24,0,0,0
1951-04-01,38,27,T,T,5,24,24,0,0,0
1951-04-02,38,30,T,T,4,24,24,0,0,0
1951-04-03,44,26,0.00,0.0,2,24,24,0,0,0
1951-04-04,47,27,0.00,0.0,1,24,24,0,0,0
1951-04-05,54,27,0.00,0.0,T,24,24,0,0,0
1951-04-06,49,35,0.05,0.0,T,24,24,0,0,0
1951-04-07,38,33,0.39,2.6,T,24,24,0,0,0
1951-04-08,37,34,0.22,T,T,24,24,0,0,0
1951-04-09,46,35,T,0.0,T,24,24,0,0,0
1951-04-10,39,35,0.05,0.0,T,24,24,0,0,0
1951-04-11,46,35,0.09,0.0,0,24,24,0,0,0
1951-04-12,41,38,0.10,T,0,24,24,0,0,0
1951-04-13,48,35,0.01,T,0,24,24,0,0,0
1951-04-14,44,30,0.02,T,0,24,24,0,0,0
1951-04-15,32,27,T,T,T,24,24,0,0,0
1951-04-16,38,26,T,T,T,24,24,0,0,0
1951-04-17,52,24,0.00,0.0,0,24,24,0,0,0
1951-04-18,48,35,T,T,0,24,24,0,0,0
1951-04-19,49,30,0.00,0.0,0,24,24,0,0,0
1951-04-20,53,35,0.49,0.0,0,24,24,0,0,0
1951-04-21,39,34,0.32,T,0,24,24,0,0,0
1951-04-22,43,29,T,T,0,24,24,0,0,0
1951-04-23,53,31,0.00,0.0,0,24,24,0,0,0
1951-04-24,54,42,0.00,0.0,0,24,24,0,0,0
1951-04-25,61,40,0.00,0.0,0,24,24,0,0,0
1951-04-26,65,39,0.00,0.0,0,24,24,0,0,0
1951-04-27,65,46,0.12,0.0,0,24,24,0,0,0
1951-04-28,79,52,0.00,0.0,0,24,24,0,0,0
1951-04-29,79,51,0.00,0.0,0,24,24,0,0,0
1951-04-30,76,57,T,0.0,0,24,24,0,0,0
1951-05-01,80,60,0.80,0.0,0,24,24,0,0,0
1951-05-02,78,57,0.00,0.0,0,24,24,0,0,0
1951-05-03,77,47,T,0.0,0,24,24,0,0,0
1951-05-04,62,41,T,0.0,0,24,24,0,0,0
1951-05-05,54,38,0.13,0.0,0,24,24,0,0,0
1951-05-06,59,39,T,T,0,24,24,0,0,0
1951-05-07,71,43,0.00,0.0,0,24,24,0,0,0
1951-05-08,74,48,0.00,0.0,0,24,24,0,0,0
1951-05-09,62,47,T,0.0,0,24,24,0,0,0
1951-05-10,65,41,0.00,0.0,0,24,24,0,0,0
1951-05-11,70,40,0.00,0.0,0,24,24,0,0,0
1951-05-12,73,45,0.00,0.0,0,24,24,0,0,0
1951-05-13,78,49,0.00,0.0,0,24,24,0,0,0
1951-05-14,73,60,0.01,0.0,0,24,24,0,0,0
1951-05-15,78,60,1.60,0.0,0,24,24,0,0,0
1951-05-16,74,60,0.08,0.0,0,24,24,0,0,0
1951-05-17,68,59,T,0.0,0,24,24,0,0,0
1951-05-18,79,58,0.71,T,0,24,24,0,0,0
1951-05-19,79,62,0.24,0.0,0,24,24,0,0,0
1951-05-20,77,61,0.01,0.0,0,24,24,0,0,0
1951-05-21,70,57,T,0.0,0,24,24,0,0,0
1951-05-22,69,49,0.00,0.0,0,24,24,0,0,0
1951-05-23,78,48,0.00,0.0,0,24,24,0,0,0
1951-05-24,81,57,T,0.0,0,24,24,0,0,0
1951-05-25,73,56,0.11,0.0,0,24,24,0,0,0
1951-05-26,63,52,0.34,T,0,24,24,0,0,0
1951-05-27,68,54,0.00,0.0,0,24,24,0,0,0
1951-05-28,77,53,0.00,0.0,0,24,24,0,0,0
1951-05-29,78,58,0.00,0.0,0,24,24,0,0,0
1951-05-30,70,54,0.02,0.0,0,24,24,0,0,0
1951-05-31,65,52,0.09,0.0,0,24,24,0,0,0
1951-06-01,54,50,0.48,0.0,0,24,24,0,0,0
1951-06-02,59,50,0.35,0.0,0,24,24,0,0,0
1951-06-03,54,44,T,0.0,0,24,24,0,0,0
1951-06-04,66,42,0.00,0.0,0,24,24,0,0,0
1951-06-05,72,46,0.00,0.0,0,24,24,0,0,0
1951-06-06,75,49,0.00,0.0,0,24,24,0,0,0
1951-06-07,73,54,0.00,0.0,0,24,24,0,0,0
1951-06-08,80,57,0.19,0.0,0,24,24,0,0,0
1951-06-09,68,57,0.01,0.0,0,24,24,0,0,0
1951-06-10,75,53,0.00,0.0,0,24,24,0,0,0
1951-06-11,79,53,0.00,0.0,0,24,24,0,0,0
1951-06-12,78,56,0.00,0.0,0,24,24,0,0,0
1951-06-13,84,59,0.00,0.0,0,24,24,0,0,0
1951-06-14,87,59,0.00,0.0,0,24,24,0,0,0
1951-06-15,83,61,0.00,0.0,0,24,24,0,0,0
1951-06-16,83,61,T,0.0,0,24,24,0,0,0
1951-06-17,83,61,T,0.0,0,24,24,0,0,0
1951-06-18,79,62,0.54,0.0,0,24,24,0,0,0
1951-06-19,78,58,0.36,T,0,24,24,0,0,0
1951-06-20,78,58,0.05,0.0,0,24,24,0,0,0
1951-06-21,81,60,0.02,0.0,0,24,24,0,0,0
1951-06-22,69,59,0.08,0.0,0,24,24,0,0,0
1951-06-23,82,58,0.32,0.0,0,24,24,0,0,0
1951-06-24,81,57,0.95,0.0,0,24,24,0,0,0
1951-06-25,64,60,1.16,0.0,0,24,24,0,0,0
1951-06-26,75,61,0.45,0.0,0,24,24,0,0,0
1951-06-27,69,56,0.54,0.0,0,24,24,0,0,0
1951-06-28,70,51,0.00,0.0,0,24,24,0,0,0
1951-06-29,71,56,T,0.0,0,24,24,0,0,0
1951-06-30,69,53,T,0.0,0,24,24,0,0,0
1951-07-01,75,51,0.00,0.0,0,24,24,0,0,0
1951-07-02,79,56,0.00,0.0,0,24,24,0,0,0
1951-07-03,76,54,0.31,0.0,0,24,24,0,0,0
1951-07-04,74,52,0.01,0.0,0,24,24,0,0,0
1951-07-05,80,57,0.00,0.0,0,24,24,0,0,0
1951-07-06,78,58,0.01,0.0,0,24,24,0,0,0
1951-07-07,88,65,0.05,0.0,0,24,24,0,0,0
1951-07-08,82,67,0.01,0.0,0,24,24,0,0,0
1951-07-09,79,64,0.03,0.0,0,24,24,0,0,0
1951-07-10,70,58,0.00,0.0,0,24,24,0,0,0
1951-07-11,76,59,T,0.0,0,24,24,0,0,0
1951-07-12,80,56,T,0.0,0,24,24,0,0,0
1951-07-13,82,61,0.01,0.0,0,24,24,0,0,0
1951-07-14,84,60,0.00,0.0,0,24,24,0,0,0
1951-07-15,91,67,T,0.0,0,24,24,0,0,0
1951-07-16,76,64,0.79,0.0,0,24,24,0,0,0
1951-07-17,73,62,0.03,0.0,0,24,24,0,0,0
1951-07-18,80,62,0.00,0.0,0,24,24,0,0,0
1951-07-19,77,57,0.00,0.0,0,24,24,0,0,0
1951-07-20,81,58,1.61,0.0,0,24,24,0,0,0
1951-07-21,79,69,1.36,0.0,0,24,24,0,0,0
1951-07-22,84,63,0.00,0.0,0,24,24,0,0,0
1951-07-23,87,65,0.00,0.0,0,24,24,0,0,0
1951-07-24,89,67,0.00,0.0,0,24,24,0,0,0
1951-07-25,89,69,0.00,0.0,0,24,24,0,0,0
1951-07-26,90,68,0.00,0.0,0,24,24,0,0,0
1951-07-27,81,65,T,0.0,0,24,24,0,0,0
1951-07-28,90,66,0.00,0.0,0,24,24,0,0,0
1951-07-29,88,67,0.00,0.0,0,24,24,0,0,0
1951-07-30,85,70,1.22,0.0,0,24,24,0,0,0
1951-07-31,83,65,0.00,0.0,0,24,24,0,0,0
1951-08-01,87,67,0.00,0.0,0,24,24,0,0,0
1951-08-02,85,69,0.00,0.0,0,24,24,0,0,0
1951-08-03,76,62,0.00,0.0,0,24,24,0,0,0
1951-08-04,83,55,T,0.0,0,24,24,0,0,0
1951-08-05,68,59,0.19,0.0,0,24,24,0,0,0
1951-08-06,74,64,T,0.0,0,24,24,0,0,0
1951-08-07,76,61,0.70,T,0,24,24,0,0,0
1951-08-08,78,60,T,0.0,0,24,24,0,0,0
1951-08-09,78,57,0.00,0.0,0,24,24,0,0,0
1951-08-10,79,61,T,0.0,0,24,24,0,0,0
1951-08-11,70,57,0.00,0.0,0,24,24,0,0,0
1951-08-12,74,51,0.24,0.0,0,24,24,0,0,0
1951-08-13,63,57,0.14,0.0,0,24,24,0,0,0
1951-08-14,70,60,T,0.0,0,24,24,0,0,0
1951-08-15,73,61,T,0.0,0,24,24,0,0,0
1951-08-16,76,58,0.21,0.0,0,24,24,0,0,0
1951-08-17,72,58,0.00,0.0,0,24,24,0,0,0
1951-08-18,77,52,0.00,0.0,0,24,24,0,0,0
1951-08-19,81,59,0.00,0.0,0,24,24,0,0,0
1951-08-20,73,59,0.19,0.0,0,24,24,0,0,0
1951-08-21,71,56,T,0.0,0,24,24,0,0,0
1951-08-22,77,52,0.00,0.0,0,24,24,0,0,0
1951-08-23,78,53,0.00,0.0,0,24,24,0,0,0
1951-08-24,74,62,0.00,0.0,0,24,24,0,0,0
1951-08-25,72,64,0.24,0.0,0,24,24,0,0,0
1951-08-26,81,62,0.00,0.0,0,24,24,0,0,0
1951-08-27,87,66,T,0.0,0,24,24,0,0,0
1951-08-28,90,67,T,0.0,0,24,24,0,0,0
1951-08-29,87,68,0.00,0.0,0,24,24,0,0,0
1951-08-30,82,61,0.03,0.0,0,24,24,0,0,0
1951-08-31,61,51,T,0.0,0,24,24,0,0,0
1951-09-01,59,51,0.02,0.0,0,24,24,0,0,0
1951-09-02,64,53,T,0.0,0,24,24,0,0,0
1951-09-03,72,46,0.00,0.0,0,24,24,0,0,0
1951-09-04,77,52,0.00,0.0,0,24,24,0,0,0
1951-09-05,73,57,0.44,0.0,0,24,24,0,0,0
1951-09-06,71,54,0.05,0.0,0,24,24,0,0,0
1951-09-07,72,49,0.00,0.0,0,24,24,0,0,0
1951-09-08,74,54,0.69,0.0,0,24,24,0,0,0
1951-09-09,66,59,1.60,0.0,0,24,24,0,0,0
1951-09-10,71,57,0.14,0.0,0,24,24,0,0,0
1951-09-11,86,53,0.69,0.0,0,24,24,0,0,0
1951-09-12,67,49,1.34,0.0,0,24,24,0,0,0
1951-09-13,67,49,T,0.0,0,24,24,0,0,0
1951-09-14,66,52,0.01,0.0,0,24,24,0,0,0
1951-09-15,61,45,T,0.0,0,24,24,0,0,0
1951-09-16,70,40,0.00,0.0,0,24,24,0,0,0
1951-09-17,70,48,0.00,0.0,0,24,24,0,0,0
1951-09-18,78,45,0.00,0.0,0,24,24,0,0,0
1951-09-19,75,54,T,0.0,0,24,24,0,0,0
1951-09-20,80,53,0.29,0.0,0,24,24,0,0,0
1951-09-21,54,44,T,0.0,0,24,24,0,0,0
1951-09-22,56,44,0.01,0.0,0,24,24,0,0,0
1951-09-23,57,46,0.47,0.0,0,24,24,0,0,0
1951-09-24,49,38,0.00,0.0,0,24,24,0,0,0
1951-09-25,55,42,T,0.0,0,24,24,0,0,0
1951-09-26,63,43,0.05,0.0,0,24,24,0,0,0
1951-09-27,45,38,T,T,0,24,24,0,0,0
1951-09-28,55,32,0.00,0.0,0,24,24,0,0,0
1951-09-29,54,39,T,0.0,0,24,24,0,0,0
1951-09-30,75,46,0.00,0.0,0,24,24,0,0,0
1951-10-01,82,55,0.00,0.0,0,24,24,0,0,0
1951-10-02,83,61,0.19,0.0,0,24,24,0,0,0
1951-10-03,69,56,T,0.0,0,24,24,0,0,0
1951-10-04,58,50,0.04,0.0,0,24,24,0,0,0
1951-10-05,53,46,0.01,0.0,0,24,24,0,0,0
1951-10-06,47,41,T,0.0,0,24,24,0,0,0
1951-10-07,50,33,0.00,0.0,0,24,24,0,0,0
1951-10-08,59,31,0.10,0.0,0,24,24,0,0,0
1951-10-09,66,45,T,0.0,0,24,24,0,0,0
1951-10-10,71,45,0.00,0.0,0,24,24,0,0,0
1951-10-11,76,47,0.00,0.0,0,24,24,0,0,0
1951-10-12,75,48,0.00,0.0,0,24,24,0,0,0
1951-10-13,74,57,0.00,0.0,0,24,24,0,0,0
1951-10-14,62,50,0.25,0.0,0,24,24,0,0,0
1951-10-15,73,44,0.00,0.0,0,24,24,0,0,0
1951-10-16,64,41,0.00,0.0,0,24,24,0,0,0
1951-10-17,44,38,0.00,0.0,0,24,24,0,0,0
1951-10-18,43,35,T,0.0,0,24,24,0,0,0
1951-10-19,46,32,0.00,0.0,0,24,24,0,0,0
1951-10-20,50,42,T,0.0,0,24,24,0,0,0
1951-10-21,53,47,0.35,0.0,0,24,24,0,0,0
1951-10-22,48,37,0.13,0.0,0,24,24,0,0,0
1951-10-23,47,33,0.00,0.0,0,24,24,0,0,0
1951-10-24,58,26,0.00,0.0,0,24,24,0,0,0
1951-10-25,63,42,0.00,0.0,0,24,24,0,0,0
1951-10-26,46,28,T,0.0,0,24,24,0,0,0
1951-10-27,41,22,0.00,0.0,0,24,24,0,0,0
1951-10-28,48,34,0.00,0.0,0,24,24,0,0,0
1951-10-29,59,36,0.00,0.0,0,24,24,0,0,0
1951-10-30,41,28,0.37,0.8,T,24,24,0,0,0
1951-10-31,30,18,0.00,0.0,T,24,24,0,0,0
1951-11-01,25,10,T,T,T,24,24,0,0,0
1951-11-02,16,9,T,T,T,24,24,0,0,0
1951-11-03,21,11,0.36,4.2,4,24,24,0,0,0
1951-11-04,21,2,T,T,3,24,24,0,0,0
1951-11-05,27,3,0.00,0.0,3,24,24,0,0,0
1951-11-06,28,8,0.00,0.0,2,24,24,0,0,0
1951-11-07,27,11,0.00,0.0,1,24,24,0,0,0
1951-11-08,44,19,0.00,0.0,T,24,24,0,0,0
1951-11-09,52,27,0.00,0.0,T,24,24,0,0,0
1951-11-10,48,32,0.00,0.0,T,24,24,0,0,0
1951-11-11,54,32,0.04,T,0,24,24,0,0,0
1951-11-12,59,39,T,0.0,0,24,24,0,0,0
1951-11-13,48,33,1.04,0.3,0,24,24,0,0,0
1951-11-14,33,29,0.44,2.5,1,24,24,0,0,0
1951-11-15,31,26,0.08,1.1,2,24,24,0,0,0
1951-11-16,29,22,T,T,3,24,24,0,0,0
1951-11-17,22,15,T,T,3,24,24,0,0,0
1951-11-18,27,13,T,T,2,24,24,0,0,0
1951-11-19,23,11,0.00,0.0,2,24,24,0,0,0
1951-11-20,39,19,0.00,0.0,1,24,24,0,0,0
1951-11-21,40,23,0.00,0.0,T,24,24,0,0,0
1951-11-22,24,11,0.00,0.0,T,24,24,0,0,0
1951-11-23,21,1,0.03,0.7,1,24,24,0,0,0
1951-11-24,17,-6,0.00,0.0,1,24,24,0,0,0
1951-11-25,29,13,0.13,2.0,3,24,24,0,0,0
1951-11-26,26,12,0.00,0.0,3,24,24,0,0,0
1951-11-27,38,13,0.00,0.0,2,24,24,0,0,0
1951-11-28,41,27,0.00,0.0,1,24,24,0,0,0
1951-11-29,48,31,0.00,0.0,T,24,24,0,0,0
1951-11-30,50,29,0.00,0.0,T,24,24,0,0,0
1951-12-01,39,35,T,0.0,0,24,24,0,0,0
1951-12-02,48,35,0.01,0.0,0,24,24,0,0,0
1951-12-03,57,34,0.02,0.2,0,24,24,0,0,0
1951-12-04,41,32,T,T,0,24,24,0,0,0
1951-12-05,42,33,T,0.0,0,24,24,0,0,0
1951-12-06,44,37,0.03,0.0,0,24,24,0,0,0
1951-12-07,43,31,0.04,T,0,24,24,0,0,0
1951-12-08,32,27,T,T,0,24,24,0,0,0
1951-12-09,28,18,T,T,T,24,24,0,0,0
1951-12-10,31,18,0.01,0.2,T,24,24,0,0,0
1951-12-11,29,12,T,T,T,24,24,0,0,0
1951-12-12,16,-0,T,T,T,24,24,0,0,0
1951-12-13,11,-2,0.00,0.0,T,24,24,0,0,0
1951-12-14,8,-5,T,T,T,24,24,0,0,0
1951-12-15,-3,-9,T,T,T,24,24,0,0,0
1951-12-16,6,-10,0.00,0.0,T,24,24,0,0,0
1951-12-17,9,-2,0.20,2.0,1,24,24,0,0,0
1951-12-18,9,-1,0.01,0.1,2,24,24,0,0,0
1951-12-19,16,1,0.34,6.4,7,24,24,0,0,0
1951-12-20,17,13,0.07,1.6,7,24,24,0,0,0
1951-12-21,16,-5,0.19,2.8,11,24,24,0,0,0
1951-12-22,7,-3,T,0.2,11,24,24,0,0,0
1951-12-23,-0,-13,T,T,10,24,24,0,0,0
1951-12-24,10,-16,0.03,0.3,9,24,24,0,0,0
1951-12-25,25,8,0.15,1.5,10,24,24,0,0,0
1951-12-26,11,-5,0.00,0.0,10,24,24,0,0,0
1951-12-27,13,-11,0.01,0.3,9,24,24,0,0,0
1951-12-28,23,13,0.01,0.3,9,24,24,0,0,0
1951-12-29,31,18,0.00,0.0,8,24,24,0,0,0
1951-12-30,31,8,T,T,8,24,24,0,0,0
1951-12-31,33,-0,0.09,0.6,7,24,24,0,0,0
1952-01-01,1,-10,0.00,0.0,7,24,24,0,0,0
1952-01-02,12,-15,T,T,7,24,24,0,0,0
1952-01-03,27,1,0.00,0.0,6,24,24,0,0,0
1952-01-04,30,10,T,T,6,24,24,0,0,0
1952-01-05,26,1,T,T,6,24,24,0,0,0
1952-01-06,18,-6,0.00,0.0,6,24,24,0,0,0
1952-01-07,29,10,0.00,0.0,6,24,24,0,0,0
1952-01-08,29,22,T,T,6,24,24,0,0,0
1952-01-09,25,14,0.02,0.3,6,24,24,0,0,0
1952-01-10,21,6,0.01,0.1,6,24,24,0,0,0
1952-01-11,34,19,0.00,0.0,5,24,24,0,0,0
1952-01-12,19,11,0.00,0.0,5,24,24,0,0,0
1952-01-13,23,10,T,T,5,24,24,0,0,0
1952-01-14,35,21,0.32,0.1,4,24,24,0,0,0
1952-01-15,32,20,T,T,4,24,24,0,0,0
1952-01-16,36,21,T,T,4,24,24,0,0,0
1952-01-17,36,12,T,T,4,24,24,0,0,0
1952-01-18,34,9,0.00,0.0,4,24,24,0,0,0
1952-01-19,35,1,T,0.0,4,24,24,0,0,0
1952-01-20,6,-8,0.00,0.0,4,24,24,0,0,0
1952-01-21,22,2,0.28,3.6,6,24,24,0,0,0
1952-01-22,23,-1,0.33,4.6,13,24,24,0,0,0
1952-01-23,-1,-18,0.00,0.0,13,24,24,0,0,0
1952-01-24,3,-22,0.09,1.1,13,24,24,0,0,0
1952-01-25,25,3,T,T,13,24,24,0,0,0
1952-01-26,19,3,T,T,13,24,24,0,0,0
1952-01-27,7,-7,T,0.1,13,24,24,0,0,0
1952-01-28,-4,-17,0.00,0.0,12,24,24,0,0,0
1952-01-29,-0,-20,0.00,0.0,11,24,24,0,0,0
1952-01-30,30,-9,0.00,0.0,10,24,24,0,0,0
1952-01-31,42,30,0.00,0.0,8,24,24,0,0,0
1952-02-01,38,24,0.00,0.0,7,24,24,0,0,0
1952-02-02,37,21,0.00,0.0,5,24,24,0,0,0
1952-02-03,32,26,T,T,5,24,24,0,0,0
1952-02-04,32,24,T,T,5,24,24,0,0,0
1952-02-05,26,19,T,T,5,24,24,0,0,0
1952-02-06,23,17,T,T,5,24,24,0,0,0
1952-02-07,32,22,T,T,4,24,24,0,0,0
1952-02-08,27,21,0.11,2.0,6,24,24,0,0,0
1952-02-09,33,21,T,T,6,24,24,0,0,0
1952-02-10,39,21,T,T,5,24,24,0,0,0
1952-02-11,36,15,0.00,0.0,4,24,24,0,0,0
1952-02-12,42,25,0.00,0.0,3,24,24,0,0,0
1952-02-13,36,27,T,T,3,24,24,0,0,0
1952-02-14,27,19,0.00,0.0,2,24,24,0,0,0
1952-02-15,33,13,T,T,2,24,24,0,0,0
1952-02-16,28,17,T,T,2,24,24,0,0,0
1952-02-17,30,8,0.12,1.4,2,24,24,0,0,0
1952-02-18,31,22,0.08,1.1,4,24,24,0,0,0
1952-02-19,26,17,0.72,8.3,11,24,24,0,0,0
1952-02-20,25,18,0.17,2.2,14,24,24,0,0,0
1952-02-21,20,-1,0.00,0.0,14,24,24,0,0,0
1952-02-22,25,-10,0.00,0.0,14,24,24,0,0,0
1952-02-23,32,15,T,T,12,24,24,0,0,0
1952-02-24,27,5,T,T,12,24,24,0,0,0
1952-02-25,25,-4,0.00,0.0,12,24,24,0,0,0
1952-02-26,33,14,0.00,0.0,12,24,24,0,0,0
1952-02-27,41,23,0.00,0.0,9,24,24,0,0,0
1952-02-28,35,23,T,T,7,24,24,0,0,0
1952-02-29,30,9,0.00,0.0,5,24,24,0,0,0
1952-03-01,22,-1,T,T,5,24,24,0,0,0
1952-03-02,29,18,0.15,1.4,6,24,24,0,0,0
1952-03-03,28,6,0.01,0.1,6,24,24,0,0,0
1952-03-04,11,-2,0.00,0.0,6,24,24,0,0,0
1952-03-05,27,-4,0.00,0.0,5,24,24,0,0,0
1952-03-06,32,13,0.00,0.0,5,24,24,0,0,0
1952-03-07,28,21,0.25,3.1,7,24,24,0,0,0
1952-03-08,31,25,0.19,1.9,10,24,24,0,0,0
1952-03-09,38,28,0.01,T,9,24,24,0,0,0
1952-03-10,37,25,0.00,0.0,6,24,24,0,0,0
1952-03-11,38,19,0.00,0.0,4,24,24,0,0,0
1952-03-12,34,27,0.03,0.6,4,24,24,0,0,0
1952-03-13,36,23,0.01,0.2,4,24,24,0,0,0
1952-03-14,37,16,0.00,0.0,3,24,24,0,0,0
1952-03-15,33,17,0.00,0.0,3,24,24,0,0,0
1952-03-16,35,15,0.00,0.0,2,24,24,0,0,0
1952-03-17,36,22,0.07,0.5,2,24,24,0,0,0
1952-03-18,37,33,0.29,2.0,3,24,24,0,0,0
1952-03-19,38,33,0.11,1.1,2,24,24,0,0,0
1952-03-20,34,30,0.01,0.3,2,24,24,0,0,0
1952-03-21,37,29,T,T,2,24,24,0,0,0
1952-03-22,30,22,1.40,13.7,14,24,24,0,0,0
1952-03-23,23,15,0.04,0.4,16,24,24,0,0,0
1952-03-24,25,8,T,T,15,24,24,0,0,0
1952-03-25,30,4,0.00,0.0,13,24,24,0,0,0
1952-03-26,31,8,0.00,0.0,12,24,24,0,0,0
1952-03-27,34,14,0.01,0.1,11,24,24,0,0,0
1952-03-28,42,23,0.00,0.0,8,24,24,0,0,0
1952-03-29,47,25,0.00,0.0,3,24,24,0,0,0
1952-03-30,50,40,0.02,0.0,1,24,24,0,0,0
1952-03-31,40,35,0.49,0.0,T,24,24,0,0,0
1952-04-01,40,35,T,0.0,T,24,24,0,0,0
1952-04-02,37,33,T,T,T,24,24,0,0,0
1952-04-03,34,29,T,T,T,24,24,0,0,0
1952-04-04,42,30,T,T,T,24,24,0,0,0
1952-04-05,39,32,T,T,T,24,24,0,0,0
1952-04-06,45,28,0.00,0.0,T,24,24,0,0,0
1952-04-07,57,29,0.00,0.0,0,24,24,0,0,0
1952-04-08,67,36,0.21,0.0,0,24,24,0,0,0
1952-04-09,36,27,0.09,0.6,T,24,24,0,0,0
1952-04-10,38,23,0.00,0.0,0,24,24,0,0,0
1952-04-11,41,25,0.00,0.0,0,24,24,0,0,0
1952-04-12,44,32,T,T,0,24,24,0,0,0
1952-04-13,51,34,0.01,T,0,24,24,0,0,0
1952-04-14,56,34,0.00,0.0,0,24,24,0,0,0
1952-04-15,68,31,0.00,0.0,0,24,24,0,0,0
1952-04-16,67,38,0.00,0.0,0,24,24,0,0,0
1952-04-17,68,41,0.00,0.0,0,24,24,0,0,0
1952-04-18,66,45,T,0.0,0,24,24,0,0,0
1952-04-19,76,47,0.00,0.0,0,24,24,0,0,0
1952-04-20,80,52,0.00,0.0,0,24,24,0,0,0
1952-04-21,66,54,0.28,0.0,0,24,24,0,0,0
1952-04-22,58,46,T,0.0,0,24,24,0,0,0
1952-04-23,62,42,0.00,0.0,0,24,24,0,0,0
1952-04-24,67,41,0.00,0.0,0,24,24,0,0,0
1952-04-25,74,46,0.00,0.0,0,24,24,0,0,0
1952-04-26,81,49,0.00,0.0,0,24,24,0,0,0
1952-04-27,85,56,0.00,0.0,0,24,24,0,0,0
1952-04-28,87,57,0.00,0.0,0,24,24,0,0,0
1952-04-29,92,61,0.00,0.0,0,24,24,0,0,0
1952-04-30,91,59,0.00,0.0,0,24,24,0,0,0
1952-05-01,84,61,0.00,0.0,0,24,24,0,0,0
1952-05-02,82,52,0.00,0.0,0,24,24,0,0,0
1952-05-03,90,56,0.00,0.0,0,24,24,0,0,0
1952-05-04,91,64,0.00,0.0,0,24,24,0,0,0
1952-05-05,73,58,T,0.0,0,24,24,0,0,0
1952-05-06,67,47,0.00,0.0,0,24,24,0,0,0
1952-05-07,57,45,0.38,0.0,0,24,24,0,0,0
1952-05-08,65,44,0.00,0.0,0,24,24,0,0,0
1952-05-09,64,51,T,0.0,0,24,24,0,0,0
1952-05-10,52,39,0.02,0.0,0,24,24,0,0,0
1952-05-11,48,37,0.20,0.0,0,24,24,0,0,0
1952-05-12,63,41,0.00,0.0,0,24,24,0,0,0
1952-05-13,71,43,0.00,0.0,0,24,24,0,0,0
1952-05-14,67,52,0.48,0.0,0,24,24,0,0,0
1952-05-15,65,43,0.00,0.0,0,24,24,0,0,0
1952-05-16,62,46,0.00,0.0,0,24,24,0,0,0
1952-05-17,64,43,0.00,0.0,0,24,24,0,0,0
1952-05-18,64,51,0.00,0.0,0,24,24,0,0,0
1952-05-19,69,50,T,0.0,0,24,24,0,0,0
1952-05-20,72,46,T,0.0,0,24,24,0,0,0
1952-05-21,73,52,T,0.0,0,24,24,0,0,0
1952-05-22,70,51,T,0.0,0,24,24,0,0,0
1952-05-23,65,56,0.02,0.0,0,24,24,0,0,0
1952-05-24,73,56,T,0.0,0,24,24,0,0,0
1952-05-25,77,55,0.00,0.0,0,24,24,0,0,0
1952-05-26,83,50,0.38,0.0,0,24,24,0,0,0
1952-05-27,66,48,0.25,0.0,0,24,24,0,0,0
1952-05-28,53,43,0.00,0.0,0,24,24,0,0,0
1952-05-29,64,39,0.77,0.0,0,24,24,0,0,0
1952-05-30,59,47,0.30,0.0,0,24,24,0,0,0
1952-05-31,67,49,0.06,0.0,0,24,24,0,0,0
1952-06-01,75,45,T,0.0,0,24,24,0,0,0
1952-06-02,85,60,0.01,0.0,0,24,24,0,0,0
1952-06-03,73,55,0.00,0.0,0,24,24,0,0,0
1952-06-04,65,58,0.02,0.0,0,24,24,0,0,0
1952-06-05,88,58,0.00,0.0,0,24,24,0,0,0
1952-06-06,90,64,0.00,0.0,0,24,24,0,0,0
1952-06-07,91,68,0.00,0.0,0,24,24,0,0,0
1952-06-08,80,61,0.01,0.0,0,24,24,0,0,0
1952-06-09,82,54,0.00,0.0,0,24,24,0,0,0
1952-06-10,80,60,0.00,0.0,0,24,24,0,0,0
1952-06-11,74,58,0.39,0.0,0,24,24,0,0,0
1952-06-12,84,58,T,0.0,0,24,24,0,0,0
1952-06-13,71,62,1.17,0.0,0,24,24,0,0,0
1952-06-14,91,63,0.00,0.0,0,24,24,0,0,0
1952-06-15,79,70,0.26,0.0,0,24,24,0,0,0
1952-06-16,79,62,0.27,0.0,0,24,24,0,0,0
1952-06-17,84,59,0.00,0.0,0,24,24,0,0,0
1952-06-18,76,61,0.00,0.0,0,24,24,0,0,0
1952-06-19,76,55,0.00,0.0,0,24,24,0,0,0
1952-06-20,64,55,0.29,0.0,0,24,24,0,0,0
1952-06-21,62,54,T,0.0,0,24,24,0,0,0
1952-06-22,74,58,T,0.0,0,24,24,0,0,0
1952-06-23,82,64,1.12,0.0,0,24,24,0,0,0
1952-06-24,87,62,0.30,0.0,0,24,24,0,0,0
1952-06-25,77,64,0.00,0.0,0,24,24,0,0,0
1952-06-26,77,62,0.00,0.0,0,24,24,0,0,0
