station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
,temperature,temperature,,,,observation,observation,observation,observation,observation
,,,,,,maxt,mint,pcpn,snow,snwd
date,(degrees F),(degrees F),(inches),(inches),(inches),(hour),(hour),(hour),(hour),(hour)
1978-08-07,88,63,0.00,0.0,0,24,24,0,0,0
1978-08-08,90,65,0.00,0.0,0,24,24,0,0,0
1978-08-09,80,60,0.00,0.0,0,24,24,0,0,0
1978-08-10,81,57,0.00,0.0,0,24,24,0,0,0
1978-08-11,86,61,0.00,0.0,0,24,24,0,0,0
1978-08-12,93,67,0.00,0.0,0,24,24,0,0,0
1978-08-13,95,70,0.00,0.0,0,24,24,0,0,0
1978-08-14,96,72,0.13,0.0,0,24,24,0,0,0
1978-08-15,80,64,0.58,0.0,0,24,24,0,0,0
1978-08-16,85,60,0.15,0.0,0,24,24,0,0,0
1978-08-17,90,68,0.00,0.0,0,24,24,0,0,0
1978-08-18,81,63,0.25,0.0,0,24,24,0,0,0
1978-08-19,77,54,T,0.0,0,24,24,0,0,0
1978-08-20,81,54,0.00,0.0,0,24,24,0,0,0
1978-08-21,85,65,T,0.0,0,24,24,0,0,0
1978-08-22,82,65,T,0.0,0,24,24,0,0,0
1978-08-23,90,71,0.15,0.0,0,24,24,0,0,0
1978-08-24,82,64,0.00,0.0,0,24,24,0,0,0
1978-08-25,86,66,T,0.0,0,24,24,0,0,0
1978-08-26,79,69,0.86,0.0,0,24,24,0,0,0
1978-08-27,77,65,2.80,0.0,0,24,24,0,0,0
1978-08-28,77,62,0.04,0.0,0,24,24,0,0,0
1978-08-29,81,53,0.02,0.0,0,24,24,0,0,0
1978-08-30,76,55,0.00,0.0,0,24,24,0,0,0
1978-08-31,79,58,0.45,0.0,0,24,24,0,0,0
1978-09-01,85,63,0.00,0.0,0,24,24,0,0,0
1978-09-02,89,65,0.00,0.0,0,24,24,0,0,0
1978-09-03,88,60,0.00,0.0,0,24,24,0,0,0
1978-09-04,89,64,0.00,0.0,0,24,24,0,0,0
1978-09-05,90,66,0.03,0.0,0,24,24,0,0,0
1978-09-06,93,72,0.00,0.0,0,24,24,0,0,0
1978-09-07,96,71,0.00,0.0,0,24,24,0,0,0
1978-09-08,96,67,0.00,0.0,0,24,24,0,0,0
1978-09-09,92,69,0.00,0.0,0,24,24,0,0,0
1978-09-10,91,69,0.00,0.0,0,24,24,0,0,0
1978-09-11,92,70,0.03,0.0,0,24,24,0,0,0
1978-09-12,71,58,1.59,0.0,0,24,24,0,0,0
1978-09-13,63,57,0.34,0.0,0,24,24,0,0,0
1978-09-14,68,55,0.01,0.0,0,24,24,0,0,0
1978-09-15,70,53,0.00,0.0,0,24,24,0,0,0
1978-09-16,69,52,T,0.0,0,24,24,0,0,0
1978-09-17,70,49,T,0.0,0,24,24,0,0,0
1978-09-18,72,57,0.29,0.0,0,24,24,0,0,0
1978-09-19,76,58,0.00,0.0,0,24,24,0,0,0
1978-09-20,60,52,0.07,0.0,0,24,24,0,0,0
1978-09-21,66,43,0.00,0.0,0,24,24,0,0,0
1978-09-22,78,44,0.00,0.0,0,24,24,0,0,0
1978-09-23,75,47,0.00,0.0,0,24,24,0,0,0
1978-09-24,76,48,0.00,0.0,0,24,24,0,0,0
1978-09-25,71,43,T,0.0,0,24,24,0,0,0
1978-09-26,86,55,0.11,0.0,0,24,24,0,0,0
1978-09-27,64,44,0.00,0.0,0,24,24,0,0,0
1978-09-28,71,39,0.00,0.0,0,24,24,0,0,0
1978-09-29,73,55,0.00,0.0,0,24,24,0,0,0
1978-09-30,66,46,0.00,0.0,0,24,24,0,0,0
1978-10-01,72,44,0.00,0.0,0,24,24,0,0,0
1978-10-02,73,52,0.11,0.0,0,24,24,0,0,0
1978-10-03,62,45,T,0.0,0,24,24,0,0,0
1978-10-04,58,49,T,0.0,0,24,24,0,0,0
1978-10-05,55,48,0.04,0.0,0,24,24,0,0,0
1978-10-06,55,45,T,0.0,0,24,24,0,0,0
1978-10-07,54,36,0.00,0.0,0,24,24,0,0,0
1978-10-08,63,30,0.00,0.0,0,24,24,0,0,0
1978-10-09,68,50,0.02,0.0,0,24,24,0,0,0
1978-10-10,67,49,T,0.0,0,24,24,0,0,0
1978-10-11,72,46,0.00,0.0,0,24,24,0,0,0
1978-10-12,60,41,0.00,0.0,0,24,24,0,0,0
1978-10-13,49,34,0.00,0.0,0,24,24,0,0,0
1978-10-14,51,31,T,0.0,0,24,24,0,0,0
1978-10-15,49,38,0.01,0.0,0,24,24,0,0,0
1978-10-16,51,33,0.00,0.0,0,24,24,0,0,0
1978-10-17,61,37,0.00,0.0,0,24,24,0,0,0
1978-10-18,55,34,0.00,0.0,0,24,24,0,0,0
1978-10-19,68,35,0.00,0.0,0,24,24,0,0,0
1978-10-20,78,39,0.00,0.0,0,24,24,0,0,0
1978-10-21,67,51,0.00,0.0,0,24,24,0,0,0
1978-10-22,57,39,0.00,0.0,0,24,24,0,0,0
1978-10-23,50,28,0.00,0.0,0,24,24,0,0,0
1978-10-24,69,42,0.00,0.0,0,24,24,0,0,0
1978-10-25,56,43,T,0.0,0,24,24,0,0,0
1978-10-26,52,37,0.00,0.0,0,24,24,0,0,0
1978-10-27,56,32,0.00,0.0,0,24,24,0,0,0
1978-10-28,54,26,0.01,0.0,0,24,24,0,0,0
1978-10-29,61,43,T,0.0,0,24,24,0,0,0
1978-10-30,63,37,0.00,0.0,0,24,24,0,0,0
1978-10-31,56,31,0.00,0.0,0,24,24,0,0,0
1978-11-01,63,31,0.00,0.0,0,24,24,0,0,0
1978-11-02,72,35,0.00,0.0,0,24,24,0,0,0
1978-11-03,74,47,0.00,0.0,0,24,24,0,0,0
1978-11-04,65,41,0.00,0.0,0,24,24,0,0,0
1978-11-05,69,41,0.00,0.0,0,24,24,0,0,0
1978-11-06,47,30,0.00,0.0,0,24,24,0,0,0
1978-11-07,56,30,0.00,0.0,0,24,24,0,0,0
1978-11-08,65,43,0.00,0.0,0,24,24,0,0,0
1978-11-09,59,46,0.00,0.0,0,24,24,0,0,0
1978-11-10,51,38,0.00,0.0,0,24,24,0,0,0
1978-11-11,38,32,0.00,0.0,0,24,24,0,0,0
1978-11-12,36,29,0.46,1.6,1,24,24,0,0,0
1978-11-13,50,32,0.16,T,T,24,24,0,0,0
1978-11-14,33,27,T,T,0,24,24,0,0,0
1978-11-15,38,23,0.00,0.0,0,24,24,0,0,0
1978-11-16,42,23,0.02,0.4,0,24,24,0,0,0
1978-11-17,37,27,0.73,8.3,3,24,24,0,0,0
1978-11-18,31,14,T,T,7,24,24,0,0,0
1978-11-19,17,13,T,0.3,6,24,24,0,0,0
1978-11-20,17,8,0.03,0.6,7,24,24,0,0,0
1978-11-21,18,7,0.00,0.0,7,24,24,0,0,0
1978-11-22,24,15,0.24,2.8,5,24,24,0,0,0
1978-11-23,28,24,0.05,0.9,8,24,24,0,0,0
1978-11-24,27,16,0.00,0.0,8,24,24,0,0,0
1978-11-25,36,9,0.00,0.0,6,24,24,0,0,0
1978-11-26,29,18,0.03,0.3,5,24,24,0,0,0
1978-11-27,29,15,0.12,1.3,6,24,24,0,0,0
1978-11-28,28,2,T,T,7,24,24,0,0,0
1978-11-29,37,3,T,T,7,24,24,0,0,0
1978-11-30,12,1,T,T,7,24,24,0,0,0
1978-12-01,16,4,0.00,0.0,7,24,24,0,0,0
1978-12-02,14,-2,0.15,2.7,7,24,24,0,0,0
1978-12-03,20,13,0.24,4.9,12,24,24,0,0,0
1978-12-04,34,-6,T,T,11,24,24,0,0,0
1978-12-05,29,7,0.00,0.0,11,24,24,0,0,0
1978-12-06,9,-8,0.00,0.0,11,24,24,0,0,0
1978-12-07,9,-11,0.01,0.2,10,24,24,0,0,0
1978-12-08,9,-12,T,T,11,24,24,0,0,0
1978-12-09,6,-14,T,T,10,24,24,0,0,0
1978-12-10,15,-15,T,T,9,24,24,0,0,0
1978-12-11,34,15,T,T,9,24,24,0,0,0
1978-12-12,38,27,T,T,9,24,24,0,0,0
1978-12-13,28,18,T,T,9,24,24,0,0,0
1978-12-14,31,22,0.00,0.0,9,24,24,0,0,0
1978-12-15,38,23,0.00,0.0,9,24,24,0,0,0
1978-12-16,33,20,T,T,8,24,24,0,0,0
1978-12-17,32,16,0.00,0.0,7,24,24,0,0,0
1978-12-18,30,25,0.00,0.0,7,24,24,0,0,0
1978-12-19,30,25,0.04,1.4,7,24,24,0,0,0
1978-12-20,30,13,0.33,4.4,10,24,24,0,0,0
1978-12-21,36,7,0.00,0.0,12,24,24,0,0,0
1978-12-22,36,19,T,T,11,24,24,0,0,0
1978-12-23,35,16,T,T,11,24,24,0,0,0
1978-12-24,16,-1,T,T,11,24,24,0,0,0
1978-12-25,14,1,T,T,11,24,24,0,0,0
1978-12-26,19,2,T,0.4,11,24,24,0,0,0
1978-12-27,19,-8,0.03,0.3,11,24,24,0,0,0
1978-12-28,28,18,0.06,0.6,11,24,24,0,0,0
1978-12-29,30,6,0.02,0.2,11,24,24,0,0,0
1978-12-30,7,-5,0.00,0.0,11,24,24,0,0,0
1978-12-31,4,-5,0.00,0.0,11,24,24,0,0,0
1979-01-01,-1,-15,0.00,0.0,11,24,24,0,0,0
1979-01-02,-2,-22,0.00,0.0,11,24,24,0,0,0
1979-01-03,6,-12,0.00,0.0,11,24,24,0,0,0
1979-01-04,-1,-11,0.00,0.0,11,24,24,0,0,0
1979-01-05,-3,-17,0.00,0.0,11,24,24,0,0,0
1979-01-06,10,-5,T,T,11,24,24,0,0,0
1979-01-07,6,-11,T,T,11,24,24,0,0,0
1979-01-08,16,-16,T,T,11,24,24,0,0,0
1979-01-09,13,-5,T,T,11,24,24,0,0,0
1979-01-10,-2,-15,T,T,11,24,24,0,0,0
1979-01-11,3,-28,0.08,1.0,11,24,24,0,0,0
1979-01-12,10,3,0.04,0.9,12,24,24,0,0,0
1979-01-13,11,-8,T,T,12,24,24,0,0,0
1979-01-14,-7,-21,0.00,0.0,12,24,24,0,0,0
1979-01-15,2,-16,0.06,0.7,12,24,24,0,0,0
1979-01-16,8,-17,0.01,0.1,12,24,24,0,0,0
1979-01-17,10,-5,0.01,0.1,12,24,24,0,0,0
1979-01-18,18,-6,0.00,0.0,12,24,24,0,0,0
1979-01-19,23,18,0.21,2.3,14,24,24,0,0,0
1979-01-20,26,22,0.16,1.7,16,24,24,0,0,0
1979-01-21,24,11,T,T,17,24,24,0,0,0
1979-01-22,20,6,0.30,3.9,17,24,24,0,0,0
1979-01-23,19,3,0.01,0.2,21,24,24,0,0,0
1979-01-24,9,-12,0.00,0.0,21,24,24,0,0,0
1979-01-25,15,-12,0.00,0.0,18,24,24,0,0,0
1979-01-26,26,13,0.01,0.1,18,24,24,0,0,0
1979-01-27,25,22,0.19,2.6,19,24,24,0,0,0
1979-01-28,22,16,0.01,0.5,21,24,24,0,0,0
1979-01-29,16,-7,T,T,20,24,24,0,0,0
1979-01-30,15,-9,T,0.1,20,24,24,0,0,0
1979-01-31,15,1,T,T,20,24,24,0,0,0
1979-02-01,10,-9,T,T,20,24,24,0,0,0
1979-02-02,16,-1,0.08,2.0,21,24,24,0,0,0
1979-02-03,7,-14,0.01,0.2,21,24,24,0,0,0
1979-02-04,-5,-18,0.00,0.0,21,24,24,0,0,0
1979-02-05,10,-27,T,T,21,24,24,0,0,0
1979-02-06,17,-3,0.04,0.8,22,24,24,0,0,0
1979-02-07,5,-16,0.00,0.0,19,24,24,0,0,0
1979-02-08,3,-12,0.00,0.0,19,24,24,0,0,0
1979-02-09,10,-16,0.00,0.0,19,24,24,0,0,0
1979-02-10,8,-3,0.01,0.2,19,24,24,0,0,0
1979-02-11,15,8,0.27,4.1,18,24,24,0,0,0
1979-02-12,17,10,0.01,0.1,22,24,24,0,0,0
1979-02-13,22,15,T,T,22,24,24,0,0,0
1979-02-14,27,22,T,T,21,24,24,0,0,0
1979-02-15,26,-9,0.04,0.4,21,24,24,0,0,0
1979-02-16,-0,-15,0.00,0.0,21,24,24,0,0,0
1979-02-17,8,-12,0.00,0.0,21,24,24,0,0,0
1979-02-18,13,1,0.00,0.0,21,24,24,0,0,0
1979-02-19,27,1,T,T,20,24,24,0,0,0
1979-02-20,34,24,0.34,4.2,19,24,24,0,0,0
1979-02-21,34,14,0.06,0.8,24,24,24,0,0,0
1979-02-22,38,13,0.53,0.7,24,24,24,0,0,0
1979-02-23,38,9,T,T,22,24,24,0,0,0
1979-02-24,25,2,0.00,0.0,22,24,24,0,0,0
1979-02-25,28,4,0.00,0.0,22,24,24,0,0,0
1979-02-26,32,13,0.00,0.0,22,24,24,0,0,0
1979-02-27,37,18,0.00,0.0,22,24,24,0,0,0
1979-02-28,37,20,0.00,0.0,19,24,24,0,0,0
1979-03-01,32,14,0.00,0.0,18,24,24,0,0,0
1979-03-02,36,30,0.32,T,13,24,24,0,0,0
1979-03-03,36,30,0.36,2.9,18,24,24,0,0,0
1979-03-04,32,29,0.12,1.4,20,24,24,0,0,0
1979-03-05,37,16,0.00,0.0,21,24,24,0,0,0
1979-03-06,37,15,0.03,0.2,21,24,24,0,0,0
1979-03-07,33,17,T,T,21,24,24,0,0,0
1979-03-08,33,10,0.06,1.3,21,24,24,0,0,0
1979-03-09,30,4,0.00,0.0,22,24,24,0,0,0
1979-03-10,7,-0,0.00,0.0,22,24,24,0,0,0
1979-03-11,36,7,T,T,22,24,24,0,0,0
1979-03-12,36,11,0.00,0.0,20,24,24,0,0,0
1979-03-13,41,20,T,T,19,24,24,0,0,0
1979-03-14,25,6,0.01,0.1,19,24,24,0,0,0
1979-03-15,21,-3,0.00,0.0,19,24,24,0,0,0
1979-03-16,44,17,0.00,0.0,19,24,24,0,0,0
1979-03-17,41,38,T,0.0,17,24,24,0,0,0
1979-03-18,45,38,0.42,0.0,15,24,24,0,0,0
1979-03-19,45,37,T,0.0,12,24,24,0,0,0
1979-03-20,39,36,0.00,0.0,6,24,24,0,0,0
1979-03-21,44,37,T,0.0,5,24,24,0,0,0
1979-03-22,41,37,0.18,0.0,3,24,24,0,0,0
1979-03-23,37,28,0.43,2.5,T,24,24,0,0,0
1979-03-24,32,22,0.00,0.0,T,24,24,0,0,0
1979-03-25,32,17,0.00,0.0,T,24,24,0,0,0
1979-03-26,30,21,T,T,T,24,24,0,0,0
1979-03-27,34,16,0.00,0.0,T,24,24,0,0,0
1979-03-28,43,34,0.01,0.0,T,24,24,0,0,0
1979-03-29,42,35,0.58,0.0,T,24,24,0,0,0
1979-03-30,38,36,0.03,0.0,T,24,24,0,0,0
1979-03-31,44,30,0.00,0.0,T,24,24,0,0,0
1979-04-01,40,31,0.02,0.2,T,24,24,0,0,0
1979-04-02,44,26,T,T,T,24,24,0,0,0
1979-04-03,41,20,0.00,0.0,T,24,24,0,0,0
1979-04-04,46,22,T,T,0,24,24,0,0,0
1979-04-05,36,12,0.04,0.5,1,24,24,0,0,0
1979-04-06,32,10,0.00,0.0,T,24,24,0,0,0
1979-04-07,44,29,0.00,0.0,T,24,24,0,0,0
1979-04-08,38,33,0.00,0.0,T,24,24,0,0,0
1979-04-09,44,26,0.00,0.0,0,24,24,0,0,0
1979-04-10,46,27,0.00,0.0,0,24,24,0,0,0
1979-04-11,49,36,T,0.0,0,24,24,0,0,0
1979-04-12,61,40,0.10,0.0,0,24,24,0,0,0
1979-04-13,45,38,0.03,T,0,24,24,0,0,0
1979-04-14,45,38,0.00,0.0,0,24,24,0,0,0
1979-04-15,59,33,0.00,0.0,0,24,24,0,0,0
1979-04-16,61,36,0.00,0.0,0,24,24,0,0,0
1979-04-17,67,39,0.00,0.0,0,24,24,0,0,0
1979-04-18,68,49,0.00,0.0,0,24,24,0,0,0
1979-04-19,64,48,T,0.0,0,24,24,0,0,0
1979-04-20,58,43,0.05,0.0,0,24,24,0,0,0
1979-04-21,67,37,0.00,0.0,0,24,24,0,0,0
1979-04-22,69,42,0.01,0.0,0,24,24,0,0,0
1979-04-23,78,46,0.00,0.0,0,24,24,0,0,0
1979-04-24,70,52,T,0.0,0,24,24,0,0,0
1979-04-25,62,42,0.08,0.0,0,24,24,0,0,0
1979-04-26,56,40,0.17,T,0,24,24,0,0,0
1979-04-27,54,38,0.02,T,0,24,24,0,0,0
1979-04-28,53,32,0.00,0.0,0,24,24,0,0,0
1979-04-29,48,39,0.14,0.0,0,24,24,0,0,0
1979-04-30,51,38,T,0.0,0,24,24,0,0,0
1979-05-01,52,34,0.40,0.0,0,24,24,0,0,0
1979-05-02,56,41,0.29,0.0,0,24,24,0,0,0
1979-05-03,55,35,0.00,0.0,0,24,24,0,0,0
1979-05-04,54,35,0.00,0.0,0,24,24,0,0,0
1979-05-05,65,44,T,0.0,0,24,24,0,0,0
1979-05-06,82,42,T,0.0,0,24,24,0,0,0
1979-05-07,72,52,0.00,0.0,0,24,24,0,0,0
1979-05-08,59,49,0.25,0.0,0,24,24,0,0,0
1979-05-09,51,40,0.52,0.0,0,24,24,0,0,0
1979-05-10,53,41,0.40,0.0,0,24,24,0,0,0
1979-05-11,45,39,0.00,0.0,0,24,24,0,0,0
1979-05-12,67,31,0.00,0.0,0,24,24,0,0,0
1979-05-13,69,41,0.02,0.0,0,24,24,0,0,0
1979-05-14,69,39,0.06,0.0,0,24,24,0,0,0
1979-05-15,66,40,0.00,0.0,0,24,24,0,0,0
1979-05-16,77,48,T,0.0,0,24,24,0,0,0
1979-05-17,91,59,0.93,0.0,0,24,24,0,0,0
1979-05-18,70,55,T,0.0,0,24,24,0,0,0
1979-05-19,70,46,0.22,0.0,0,24,24,0,0,0
1979-05-20,57,44,0.00,0.0,0,24,24,0,0,0
1979-05-21,64,34,0.00,0.0,0,24,24,0,0,0
1979-05-22,70,48,0.55,0.0,0,24,24,0,0,0
1979-05-23,65,44,0.00,0.0,0,24,24,0,0,0
1979-05-24,69,47,0.00,0.0,0,24,24,0,0,0
1979-05-25,70,39,T,0.0,0,24,24,0,0,0
1979-05-26,70,48,T,0.0,0,24,24,0,0,0
1979-05-27,78,42,0.00,0.0,0,24,24,0,0,0
1979-05-28,83,48,0.00,0.0,0,24,24,0,0,0
1979-05-29,82,60,0.41,0.0,0,24,24,0,0,0
1979-05-30,75,55,0.50,0.0,0,24,24,0,0,0
1979-05-31,64,49,T,0.0,0,24,24,0,0,0
1979-06-01,73,41,T,0.0,0,24,24,0,0,0
1979-06-02,79,45,0.00,0.0,0,24,24,0,0,0
1979-06-03,91,52,0.00,0.0,0,24,24,0,0,0
1979-06-04,84,56,0.06,0.0,0,24,24,0,0,0
1979-06-05,77,54,0.00,0.0,0,24,24,0,0,0
1979-06-06,95,67,0.01,0.0,0,24,24,0,0,0
1979-06-07,78,61,0.26,0.0,0,24,24,0,0,0
1979-06-08,66,55,0.12,0.0,0,24,24,0,0,0
1979-06-09,66,53,0.49,0.0,0,24,24,0,0,0
1979-06-10,75,52,0.34,0.0,0,24,24,0,0,0
1979-06-11,78,50,0.00,0.0,0,24,24,0,0,0
1979-06-12,78,57,0.00,0.0,0,24,24,0,0,0
1979-06-13,83,59,0.00,0.0,0,24,24,0,0,0
1979-06-14,92,67,T,0.0,0,24,24,0,0,0
1979-06-15,84,70,0.23,0.0,0,24,24,0,0,0
1979-06-16,74,55,1.12,0.0,0,24,24,0,0,0
1979-06-17,70,52,0.00,0.0,0,24,24,0,0,0
1979-06-18,73,57,0.00,0.0,0,24,24,0,0,0
1979-06-19,81,59,0.40,0.0,0,24,24,0,0,0
1979-06-20,74,62,0.11,0.0,0,24,24,0,0,0
1979-06-21,75,61,0.00,0.0,0,24,24,0,0,0
1979-06-22,63,55,0.00,0.0,0,24,24,0,0,0
1979-06-23,67,50,0.01,0.0,0,24,24,0,0,0
1979-06-24,77,54,0.00,0.0,0,24,24,0,0,0
1979-06-25,80,56,0.00,0.0,0,24,24,0,0,0
1979-06-26,82,61,0.72,0.0,0,24,24,0,0,0
1979-06-27,81,57,0.00,0.0,0,24,24,0,0,0
1979-06-28,76,61,0.70,0.0,0,24,24,0,0,0
1979-06-29,82,59,0.21,0.0,0,24,24,0,0,0
1979-06-30,85,59,0.00,0.0,0,24,24,0,0,0
1979-07-01,82,64,0.00,0.0,0,24,24,0,0,0
1979-07-02,86,65,0.00,0.0,0,24,24,0,0,0
1979-07-03,77,65,0.60,0.0,0,24,24,0,0,0
1979-07-04,80,61,0.00,0.0,0,24,24,0,0,0
1979-07-05,76,59,0.00,0.0,0,24,24,0,0,0
1979-07-06,79,55,0.00,0.0,0,24,24,0,0,0
1979-07-07,81,60,0.00,0.0,0,24,24,0,0,0
1979-07-08,82,64,0.00,0.0,0,24,24,0,0,0
1979-07-09,88,65,0.00,0.0,0,24,24,0,0,0
1979-07-10,90,67,T,0.0,0,24,24,0,0,0
1979-07-11,90,65,0.00,0.0,0,24,24,0,0,0
1979-07-12,89,71,0.76,0.0,0,24,24,0,0,0
1979-07-13,85,68,T,0.0,0,24,24,0,0,0
1979-07-14,86,66,0.00,0.0,0,24,24,0,0,0
1979-07-15,83,65,T,0.0,0,24,24,0,0,0
1979-07-16,73,58,0.00,0.0,0,24,24,0,0,0
1979-07-17,81,53,0.00,0.0,0,24,24,0,0,0
1979-07-18,83,57,0.00,0.0,0,24,24,0,0,0
1979-07-19,85,60,0.31,0.0,0,24,24,0,0,0
1979-07-20,88,63,0.05,0.0,0,24,24,0,0,0
1979-07-21,84,68,T,0.0,0,24,24,0,0,0
1979-07-22,92,69,0.10,0.0,0,24,24,0,0,0
1979-07-23,84,66,0.23,0.0,0,24,24,0,0,0
1979-07-24,86,69,T,0.0,0,24,24,0,0,0
1979-07-25,86,69,0.00,0.0,0,24,24,0,0,0
1979-07-26,81,64,T,0.0,0,24,24,0,0,0
1979-07-27,79,64,T,0.0,0,24,24,0,0,0
1979-07-28,83,55,0.00,0.0,0,24,24,0,0,0
1979-07-29,86,62,0.00,0.0,0,24,24,0,0,0
1979-07-30,85,70,0.29,0.0,0,24,24,0,0,0
1979-07-31,80,66,T,0.0,0,24,24,0,0,0
1979-08-01,85,64,0.00,0.0,0,24,24,0,0,0
1979-08-02,89,62,0.44,0.0,0,24,24,0,0,0
1979-08-03,88,61,T,0.0,0,24,24,0,0,0
1979-08-04,87,68,0.37,0.0,0,24,24,0,0,0
1979-08-05,85,69,0.00,0.0,0,24,24,0,0,0
1979-08-06,96,66,0.00,0.0,0,24,24,0,0,0
1979-08-07,90,72,T,0.0,0,24,24,0,0,0
1979-08-08,78,67,T,0.0,0,24,24,0,0,0
1979-08-09,77,66,1.57,0.0,0,24,24,0,0,0
1979-08-10,76,58,0.00,0.0,0,24,24,0,0,0
1979-08-11,77,53,0.00,0.0,0,24,24,0,0,0
1979-08-12,75,57,0.01,0.0,0,24,24,0,0,0
1979-08-13,74,55,0.00,0.0,0,24,24,0,0,0
1979-08-14,70,52,0.00,0.0,0,24,24,0,0,0
1979-08-15,69,48,0.00,0.0,0,24,24,0,0,0
1979-08-16,65,52,T,0.0,0,24,24,0,0,0
1979-08-17,79,64,T,0.0,0,24,24,0,0,0
1979-08-18,83,62,0.00,0.0,0,24,24,0,0,0
1979-08-19,73,65,0.02,0.0,0,24,24,0,0,0
1979-08-20,73,69,0.37,0.0,0,24,24,0,0,0
1979-08-21,76,66,2.29,0.0,0,24,24,0,0,0
1979-08-22,80,66,0.53,0.0,0,24,24,0,0,0
1979-08-23,68,60,0.02,0.0,0,24,24,0,0,0
1979-08-24,64,54,T,0.0,0,24,24,0,0,0
1979-08-25,79,49,0.00,0.0,0,24,24,0,0,0
1979-08-26,69,60,0.41,0.0,0,24,24,0,0,0
1979-08-27,74,60,0.00,0.0,0,24,24,0,0,0
1979-08-28,73,59,1.01,0.0,0,24,24,0,0,0
1979-08-29,87,58,0.00,0.0,0,24,24,0,0,0
1979-08-30,82,63,T,0.0,0,24,24,0,0,0
1979-08-31,92,71,0.00,0.0,0,24,24,0,0,0
1979-09-01,83,68,0.24,0.0,0,24,24,0,0,0
1979-09-02,76,57,0.00,0.0,0,24,24,0,0,0
1979-09-03,76,52,0.00,0.0,0,24,24,0,0,0
1979-09-04,92,63,0.00,0.0,0,24,24,0,0,0
1979-09-05,79,64,0.20,0.0,0,24,24,0,0,0
1979-09-06,69,51,0.00,0.0,0,24,24,0,0,0
1979-09-07,63,43,0.00,0.0,0,24,24,0,0,0
1979-09-08,74,49,0.00,0.0,0,24,24,0,0,0
1979-09-09,83,62,T,0.0,0,24,24,0,0,0
1979-09-10,75,63,T,0.0,0,24,24,0,0,0
1979-09-11,69,62,0.20,0.0,0,24,24,0,0,0
1979-09-12,64,57,1.56,0.0,0,24,24,0,0,0
1979-09-13,65,47,0.00,0.0,0,24,24,0,0,0
1979-09-14,64,45,0.00,0.0,0,24,24,0,0,0
1979-09-15,76,45,0.00,0.0,0,24,24,0,0,0
1979-09-16,80,51,0.00,0.0,0,24,24,0,0,0
1979-09-17,84,61,0.00,0.0,0,24,24,0,0,0
1979-09-18,69,49,0.00,0.0,0,24,24,0,0,0
1979-09-19,70,41,0.00,0.0,0,24,24,0,0,0
1979-09-20,71,48,0.00,0.0,0,24,24,0,0,0
1979-09-21,68,42,0.00,0.0,0,24,24,0,0,0
1979-09-22,69,44,0.00,0.0,0,24,24,0,0,0
1979-09-23,69,52,0.00,0.0,0,24,24,0,0,0
1979-09-24,76,50,0.00,0.0,0,24,24,0,0,0
1979-09-25,82,46,0.00,0.0,0,24,24,0,0,0
1979-09-26,85,55,0.00,0.0,0,24,24,0,0,0
1979-09-27,83,57,T,0.0,0,24,24,0,0,0
1979-09-28,68,56,0.00,0.0,0,24,24,0,0,0
1979-09-29,70,53,T,0.0,0,24,24,0,0,0
1979-09-30,76,41,0.00,0.0,0,24,24,0,0,0
1979-10-01,66,46,0.45,0.0,0,24,24,0,0,0
1979-10-02,61,40,0.02,0.0,0,24,24,0,0,0
1979-10-03,61,42,0.00,0.0,0,24,24,0,0,0
1979-10-04,47,34,0.00,0.0,0,24,24,0,0,0
1979-10-05,61,33,0.00,0.0,0,24,24,0,0,0
1979-10-06,47,34,0.00,0.0,0,24,24,0,0,0
1979-10-07,64,30,0.08,0.0,0,24,24,0,0,0
1979-10-08,53,37,0.01,0.0,0,24,24,0,0,0
1979-10-09,47,31,T,0.0,0,24,24,0,0,0
1979-10-10,46,28,0.02,0.0,0,24,24,0,0,0
1979-10-11,53,31,T,0.0,0,24,24,0,0,0
1979-10-12,38,28,0.00,0.0,0,24,24,0,0,0
1979-10-13,46,28,0.00,0.0,0,24,24,0,0,0
1979-10-14,60,30,0.00,0.0,0,24,24,0,0,0
1979-10-15,65,37,0.00,0.0,0,24,24,0,0,0
1979-10-16,70,44,0.00,0.0,0,24,24,0,0,0
1979-10-17,59,38,0.00,0.0,0,24,24,0,0,0
1979-10-18,62,44,1.05,0.0,0,24,24,0,0,0
1979-10-19,66,55,T,0.0,0,24,24,0,0,0
1979-10-20,73,53,0.00,0.0,0,24,24,0,0,0
1979-10-21,56,40,0.07,0.0,0,24,24,0,0,0
1979-10-22,41,35,0.66,T,0,24,24,0,0,0
1979-10-23,48,37,T,T,0,24,24,0,0,0
1979-10-24,49,29,0.00,0.0,0,24,24,0,0,0
1979-10-25,45,29,0.00,0.0,0,24,24,0,0,0
1979-10-26,48,30,0.00,0.0,0,24,24,0,0,0
1979-10-27,55,38,T,0.0,0,24,24,0,0,0
1979-10-28,66,35,0.00,0.0,0,24,24,0,0,0
1979-10-29,66,39,0.00,0.0,0,24,24,0,0,0
1979-10-30,61,49,0.02,0.0,0,24,24,0,0,0
1979-10-31,61,43,0.78,0.0,0,24,24,0,0,0
1979-11-01,43,34,0.01,0.3,0,24,24,0,0,0
