station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
1931-03-26,45,33,0.00,0.0,0,0,0,0,0,0
1931-03-27,33,23,0.01,0.1,T,0,0,0,0,0
1931-03-28,34,19,T,T,0,0,0,0,0,0
1931-03-29,42,23,0.00,0.0,0,0,0,0,0,0
1931-03-30,46,25,0.00,0.0,0,0,0,0,0,0
1931-03-31,45,30,0.00,0.0,0,0,0,0,0,0
1931-04-01,50,31,0.00,0.0,0,0,0,0,0,0
1931-04-02,50,33,0.00,0.0,0,0,0,0,0,0
1931-04-03,55,34,0.00,0.0,0,0,0,0,0,0
1931-04-04,48,30,0.00,0.0,0,0,0,0,0,0
1931-04-05,55,33,0.00,0.0,0,0,0,0,0,0
1931-04-06,64,38,0.00,0.0,0,0,0,0,0,0
1931-04-07,75,45,0.00,0.0,0,0,0,0,0,0
1931-04-08,83,49,T,0.0,0,0,0,0,0,0
1931-04-09,61,45,0.01,0.0,0,0,0,0,0,0
1931-04-10,53,38,0.00,0.0,0,0,0,0,0,0
1931-04-11,63,31,0.00,0.0,0,0,0,0,0,0
1931-04-12,83,57,0.00,0.0,0,0,0,0,0,0
1931-04-13,69,45,0.00,0.0,0,0,0,0,0,0
1931-04-14,73,48,0.15,0.0,0,0,0,0,0,0
1931-04-15,71,56,0.06,0.0,0,0,0,0,0,0
1931-04-16,75,51,0.00,0.0,0,0,0,0,0,0
1931-04-17,77,50,0.00,0.0,0,0,0,0,0,0
1931-04-18,79,53,0.33,0.0,0,0,0,0,0,0
1931-04-19,58,42,0.45,0.0,0,0,0,0,0,0
1931-04-20,51,41,0.00,0.0,0,0,0,0,0,0
1931-04-21,44,35,0.20,T,0,0,0,0,0,0
1931-04-22,44,30,T,T,0,0,0,0,0,0
1931-04-23,44,28,0.00,0.0,0,0,0,0,0,0
1931-04-24,48,34,T,0.0,0,0,0,0,0,0
1931-04-25,46,32,T,T,0,0,0,0,0,0
1931-04-26,40,28,0.00,T,0,0,0,0,0,0
1931-04-27,54,29,0.00,0.0,0,0,0,0,0,0
1931-04-28,70,45,0.00,0.0,0,0,0,0,0,0
1931-04-29,58,38,0.00,0.0,0,0,0,0,0,0
1931-04-30,70,43,0.00,0.0,0,0,0,0,0,0
1931-05-01,74,46,T,0.0,0,0,0,0,0,0
1931-05-02,59,37,0.00,0.0,0,0,0,0,0,0
1931-05-03,71,42,0.00,0.0,0,0,0,0,0,0
1931-05-04,76,52,0.00,0.0,0,0,0,0,0,0
1931-05-05,64,33,0.60,0.0,0,0,0,0,0,0
1931-05-06,35,30,T,T,0,0,0,0,0,0
1931-05-07,47,31,T,0.0,0,0,0,0,0,0
1931-05-08,47,35,0.02,0.0,0,0,0,0,0,0
1931-05-09,50,42,0.13,0.0,0,0,0,0,0,0
1931-05-10,53,43,0.06,0.0,0,0,0,0,0,0
1931-05-11,51,44,0.11,0.0,0,0,0,0,0,0
1931-05-12,65,41,0.00,0.0,0,0,0,0,0,0
1931-05-13,74,51,0.00,0.0,0,0,0,0,0,0
1931-05-14,80,55,0.00,0.0,0,0,0,0,0,0
1931-05-15,91,60,0.05,0.0,0,0,0,0,0,0
1931-05-16,79,49,T,0.0,0,0,0,0,0,0
1931-05-17,71,48,T,0.0,0,0,0,0,0,0
1931-05-18,71,48,T,0.0,0,0,0,0,0,0
1931-05-19,60,42,0.00,0.0,0,0,0,0,0,0
1931-05-20,45,36,0.02,0.0,0,0,0,0,0,0
1931-05-21,48,37,0.00,T,0,0,0,0,0,0
1931-05-22,53,42,0.00,0.0,0,0,0,0,0,0
1931-05-23,71,37,T,0.0,0,0,0,0,0,0
1931-05-24,82,58,T,0.0,0,0,0,0,0,0
1931-05-25,76,50,0.00,0.0,0,0,0,0,0,0
1931-05-26,88,59,T,0.0,0,0,0,0,0,0
1931-05-27,90,64,0.36,0.0,0,0,0,0,0,0
1931-05-28,68,57,0.00,0.0,0,0,0,0,0,0
1931-05-29,77,55,0.00,0.0,0,0,0,0,0,0
1931-05-30,64,48,0.00,0.0,0,0,0,0,0,0
1931-05-31,75,50,0.00,0.0,0,0,0,0,0,0
1931-06-01,82,57,0.01,0.0,0,0,0,0,0,0
1931-06-02,82,60,0.06,0.0,0,0,0,0,0,0
1931-06-03,90,62,1.02,0.0,0,0,0,0,0,0
1931-06-04,71,57,T,0.0,0,0,0,0,0,0
1931-06-05,75,53,0.00,0.0,0,0,0,0,0,0
1931-06-06,72,50,0.70,0.0,0,0,0,0,0,0
1931-06-07,63,47,T,0.0,0,0,0,0,0,0
1931-06-08,69,51,T,0.0,0,0,0,0,0,0
1931-06-09,78,57,0.40,0.0,0,0,0,0,0,0
1931-06-10,77,67,0.01,0.0,0,0,0,0,0,0
1931-06-11,82,66,0.74,0.0,0,0,0,0,0,0
1931-06-12,72,65,0.44,0.0,0,0,0,0,0,0
1931-06-13,83,61,0.00,0.0,0,0,0,0,0,0
1931-06-14,78,64,T,0.0,0,0,0,0,0,0
1931-06-15,78,60,0.00,0.0,0,0,0,0,0,0
1931-06-16,80,54,0.00,0.0,0,0,0,0,0,0
1931-06-17,89,66,0.00,0.0,0,0,0,0,0,0
1931-06-18,94,74,0.00,0.0,0,0,0,0,0,0
1931-06-19,94,66,0.80,0.0,0,0,0,0,0,0
1931-06-20,79,66,0.04,0.0,0,0,0,0,0,0
1931-06-21,77,59,0.03,0.0,0,0,0,0,0,0
1931-06-22,83,57,0.53,0.0,0,0,0,0,0,0
1931-06-23,80,53,0.00,0.0,0,0,0,0,0,0
1931-06-24,96,68,0.00,0.0,0,0,0,0,0,0
1931-06-25,89,66,0.00,0.0,0,0,0,0,0,0
1931-06-26,99,78,0.00,0.0,0,0,0,0,0,0
1931-06-27,97,78,0.00,0.0,0,0,0,0,0,0
1931-06-28,102,82,T,0.0,0,0,0,0,0,0
1931-06-29,102,83,0.00,0.0,0,0,0,0,0,0
1931-06-30,100,82,0.00,0.0,0,0,0,0,0,0
1931-07-01,89,73,0.02,0.0,0,0,0,0,0,0
1931-07-02,87,65,0.00,0.0,0,0,0,0,0,0
1931-07-03,88,64,0.00,0.0,0,0,0,0,0,0
1931-07-04,80,64,0.20,0.0,0,0,0,0,0,0
1931-07-05,76,59,0.25,0.0,0,0,0,0,0,0
1931-07-06,79,63,0.00,0.0,0,0,0,0,0,0
1931-07-07,72,59,0.00,0.0,0,0,0,0,0,0
1931-07-08,74,57,0.03,0.0,0,0,0,0,0,0
1931-07-09,77,57,0.06,0.0,0,0,0,0,0,0
1931-07-10,81,58,T,0.0,0,0,0,0,0,0
1931-07-11,79,61,T,0.0,0,0,0,0,0,0
1931-07-12,83,66,T,0.0,0,0,0,0,0,0
1931-07-13,87,62,0.00,0.0,0,0,0,0,0,0
1931-07-14,98,71,0.00,0.0,0,0,0,0,0,0
1931-07-15,101,77,0.00,0.0,0,0,0,0,0,0
1931-07-16,100,80,0.00,0.0,0,0,0,0,0,0
1931-07-17,90,76,T,0.0,0,0,0,0,0,0
1931-07-18,95,69,0.00,0.0,0,0,0,0,0,0
1931-07-19,85,71,0.00,0.0,0,0,0,0,0,0
1931-07-20,90,65,0.00,0.0,0,0,0,0,0,0
1931-07-21,82,67,0.01,0.0,0,0,0,0,0,0
1931-07-22,83,62,0.00,0.0,0,0,0,0,0,0
1931-07-23,80,59,0.00,0.0,0,0,0,0,0,0
1931-07-24,92,64,0.00,0.0,0,0,0,0,0,0
1931-07-25,98,72,T,0.0,0,0,0,0,0,0
1931-07-26,99,76,0.00,0.0,0,0,0,0,0,0
1931-07-27,104,80,0.00,0.0,0,0,0,0,0,0
1931-07-28,99,71,0.54,0.0,0,0,0,0,0,0
1931-07-29,80,65,T,0.0,0,0,0,0,0,0
1931-07-30,82,66,0.01,0.0,0,0,0,0,0,0
1931-07-31,88,68,T,0.0,0,0,0,0,0,0
1931-08-01,87,63,1.27,0.0,0,0,0,0,0,0
1931-08-02,73,60,0.02,0.0,0,0,0,0,0,0
1931-08-03,86,62,0.00,0.0,0,0,0,0,0,0
1931-08-04,99,70,0.00,0.0,0,0,0,0,0,0
1931-08-05,95,73,0.00,0.0,0,0,0,0,0,0
1931-08-06,83,66,0.00,0.0,0,0,0,0,0,0
1931-08-07,79,66,0.28,0.0,0,0,0,0,0,0
1931-08-08,83,69,0.00,0.0,0,0,0,0,0,0
1931-08-09,79,63,0.00,0.0,0,0,0,0,0,0
1931-08-10,68,56,0.05,0.0,0,0,0,0,0,0
1931-08-11,76,52,0.00,0.0,0,0,0,0,0,0
1931-08-12,81,58,0.00,0.0,0,0,0,0,0,0
1931-08-13,82,58,T,0.0,0,0,0,0,0,0
1931-08-14,88,69,0.00,0.0,0,0,0,0,0,0
1931-08-15,77,65,0.34,0.0,0,0,0,0,0,0
1931-08-16,84,62,0.00,0.0,0,0,0,0,0,0
1931-08-17,87,67,0.01,0.0,0,0,0,0,0,0
1931-08-18,89,67,0.00,0.0,0,0,0,0,0,0
1931-08-19,85,66,0.00,0.0,0,0,0,0,0,0
1931-08-20,82,61,0.00,0.0,0,0,0,0,0,0
1931-08-21,85,62,0.00,0.0,0,0,0,0,0,0
1931-08-22,88,63,0.00,0.0,0,0,0,0,0,0
1931-08-23,87,64,0.09,0.0,0,0,0,0,0,0
1931-08-24,70,57,0.00,0.0,0,0,0,0,0,0
1931-08-25,71,52,0.00,0.0,0,0,0,0,0,0
1931-08-26,81,55,0.00,0.0,0,0,0,0,0,0
1931-08-27,73,61,T,0.0,0,0,0,0,0,0
1931-08-28,63,51,T,0.0,0,0,0,0,0,0
1931-08-29,67,50,0.00,0.0,0,0,0,0,0,0
1931-08-30,73,46,0.00,0.0,0,0,0,0,0,0
1931-08-31,68,50,0.91,0.0,0,0,0,0,0,0
1931-09-01,80,56,0.00,0.0,0,0,0,0,0,0
1931-09-02,72,53,0.00,0.0,0,0,0,0,0,0
1931-09-03,84,54,0.20,0.0,0,0,0,0,0,0
1931-09-04,80,55,0.00,0.0,0,0,0,0,0,0
1931-09-05,86,63,T,0.0,0,0,0,0,0,0
1931-09-06,88,57,0.00,0.0,0,0,0,0,0,0
1931-09-07,83,70,T,0.0,0,0,0,0,0,0
1931-09-08,99,74,0.00,0.0,0,0,0,0,0,0
1931-09-09,92,76,T,0.0,0,0,0,0,0,0
1931-09-10,104,75,0.00,0.0,0,0,0,0,0,0
1931-09-11,96,75,0.00,0.0,0,0,0,0,0,0
1931-09-12,93,73,0.05,0.0,0,0,0,0,0,0
1931-09-13,86,65,T,0.0,0,0,0,0,0,0
1931-09-14,74,58,T,0.0,0,0,0,0,0,0
1931-09-15,75,54,0.07,0.0,0,0,0,0,0,0
1931-09-16,79,61,0.25,0.0,0,0,0,0,0,0
1931-09-17,71,53,0.00,0.0,0,0,0,0,0,0
1931-09-18,77,59,0.02,0.0,0,0,0,0,0,0
1931-09-19,69,59,0.23,0.0,0,0,0,0,0,0
1931-09-20,91,65,0.27,0.0,0,0,0,0,0,0
1931-09-21,73,61,0.72,0.0,0,0,0,0,0,0
1931-09-22,71,55,0.00,0.0,0,0,0,0,0,0
1931-09-23,62,48,0.00,0.0,0,0,0,0,0,0
1931-09-24,59,43,0.50,0.0,0,0,0,0,0,0
1931-09-25,55,47,0.06,0.0,0,0,0,0,0,0
1931-09-26,61,47,0.02,0.0,0,0,0,0,0,0
1931-09-27,69,45,0.00,0.0,0,0,0,0,0,0
1931-09-28,74,50,0.00,0.0,0,0,0,0,0,0
1931-09-29,80,56,T,0.0,0,0,0,0,0,0
1931-09-30,69,60,0.03,0.0,0,0,0,0,0,0
1931-10-01,81,51,0.00,0.0,0,0,0,0,0,0
1931-10-02,81,55,0.00,0.0,0,0,0,0,0,0
1931-10-03,77,65,0.05,0.0,0,0,0,0,0,0
1931-10-04,74,56,0.00,0.0,0,0,0,0,0,0
1931-10-05,69,47,T,0.0,0,0,0,0,0,0
1931-10-06,75,58,0.34,0.0,0,0,0,0,0,0
1931-10-07,59,46,0.23,0.0,0,0,0,0,0,0
1931-10-08,58,41,0.00,0.0,0,0,0,0,0,0
1931-10-09,68,43,0.00,0.0,0,0,0,0,0,0
1931-10-10,66,53,0.15,0.0,0,0,0,0,0,0
1931-10-11,54,41,0.00,0.0,0,0,0,0,0,0
1931-10-12,58,40,0.01,0.0,0,0,0,0,0,0
1931-10-13,50,46,0.49,0.0,0,0,0,0,0,0
1931-10-14,54,46,T,0.0,0,0,0,0,0,0
1931-10-15,65,45,T,0.0,0,0,0,0,0,0
1931-10-16,58,44,0.00,0.0,0,0,0,0,0,0
1931-10-17,59,38,0.00,0.0,0,0,0,0,0,0
1931-10-18,66,43,0.00,0.0,0,0,0,0,0,0
1931-10-19,72,50,0.00,0.0,0,0,0,0,0,0
1931-10-20,66,49,0.00,0.0,0,0,0,0,0,0
1931-10-21,75,51,0.03,0.0,0,0,0,0,0,0
1931-10-22,64,50,0.00,0.0,0,0,0,0,0,0
1931-10-23,70,45,0.00,0.0,0,0,0,0,0,0
1931-10-24,64,45,0.00,0.0,0,0,0,0,0,0
1931-10-25,62,41,0.00,0.0,0,0,0,0,0,0
1931-10-26,55,48,0.19,0.0,0,0,0,0,0,0
1931-10-27,61,42,0.06,0.0,0,0,0,0,0,0
1931-10-28,46,38,0.14,0.0,0,0,0,0,0,0
1931-10-29,43,39,0.13,0.0,0,0,0,0,0,0
1931-10-30,45,38,0.04,0.0,0,0,0,0,0,0
1931-10-31,45,39,0.01,0.0,0,0,0,0,0,0
1931-11-01,48,32,0.00,0.0,0,0,0,0,0,0
1931-11-02,60,35,0.00,0.0,0,0,0,0,0,0
1931-11-03,55,42,0.00,0.0,0,0,0,0,0,0
1931-11-04,51,35,0.00,0.0,0,0,0,0,0,0
1931-11-05,44,34,0.00,0.0,0,0,0,0,0,0
1931-11-06,49,29,0.00,0.0,0,0,0,0,0,0
1931-11-07,66,38,0.00,0.0,0,0,0,0,0,0
1931-11-08,68,45,0.00,0.0,0,0,0,0,0,0
1931-11-09,67,41,0.30,0.0,0,0,0,0,0,0
1931-11-10,48,35,0.00,0.0,0,0,0,0,0,0
1931-11-11,47,38,0.11,0.0,0,0,0,0,0,0
1931-11-12,48,40,0.07,0.0,0,0,0,0,0,0
1931-11-13,53,36,0.00,0.0,0,0,0,0,0,0
1931-11-14,48,42,0.52,0.0,0,0,0,0,0,0
1931-11-15,52,45,0.01,0.0,0,0,0,0,0,0
1931-11-16,68,47,0.30,0.0,0,0,0,0,0,0
1931-11-17,56,36,0.65,0.0,0,0,0,0,0,0
1931-11-18,45,30,T,T,0,0,0,0,0,0
1931-11-19,48,43,0.03,0.0,0,0,0,0,0,0
1931-11-20,53,42,0.67,0.0,0,0,0,0,0,0
1931-11-21,42,27,0.02,T,0,0,0,0,0,0
1931-11-22,40,26,0.09,0.3,0,0,0,0,0,0
1931-11-23,43,38,0.47,0.0,0,0,0,0,0,0
1931-11-24,39,17,T,T,0,0,0,0,0,0
1931-11-25,25,14,T,0.1,0,0,0,0,0,0
1931-11-26,31,17,0.02,0.0,0,0,0,0,0,0
1931-11-27,34,26,0.02,0.3,T,0,0,0,0,0
1931-11-28,34,16,0.01,T,0,0,0,0,0,0
1931-11-29,37,12,0.00,0.0,0,0,0,0,0,0
1931-11-30,34,25,T,T,0,0,0,0,0,0
1931-12-01,31,24,0.00,0.0,0,0,0,0,0,0
1931-12-02,48,24,0.00,0.0,0,0,0,0,0,0
1931-12-03,41,27,0.00,0.0,0,0,0,0,0,0
1931-12-04,29,20,0.00,0.0,0,0,0,0,0,0
1931-12-05,26,18,0.07,1.2,1,0,0,0,0,0
1931-12-06,33,12,0.00,T,1,0,0,0,0,0
1931-12-07,16,-1,0.00,0.0,1,0,0,0,0,0
1931-12-08,34,15,0.07,T,T,0,0,0,0,0
1931-12-09,35,32,0.01,0.3,T,0,0,0,0,0
1931-12-10,38,32,T,0.0,0,0,0,0,0,0
1931-12-11,36,22,0.32,T,0,0,0,0,0,0
1931-12-12,22,13,0.01,T,0,0,0,0,0,0
1931-12-13,25,14,0.00,0.1,0,0,0,0,0,0
1931-12-14,24,9,0.00,0.0,0,0,0,0,0,0
1931-12-15,39,16,0.00,0.0,0,0,0,0,0,0
1931-12-16,35,20,0.00,0.0,0,0,0,0,0,0
1931-12-17,41,28,0.00,0.0,0,0,0,0,0,0
1931-12-18,46,34,0.00,0.0,0,0,0,0,0,0
1931-12-19,46,34,0.00,0.0,0,0,0,0,0,0
1931-12-20,35,33,0.00,0.0,0,0,0,0,0,0
1931-12-21,41,35,T,0.0,0,0,0,0,0,0
1931-12-22,48,34,0.00,0.0,0,0,0,0,0,0
1931-12-23,34,28,0.00,0.0,0,0,0,0,0,0
1931-12-24,37,29,0.14,1.6,1,0,0,0,0,0
1931-12-25,36,24,0.00,0.0,T,0,0,0,0,0
1931-12-26,43,31,0.00,0.0,0,0,0,0,0,0
1931-12-27,40,32,T,0.0,0,0,0,0,0,0
1931-12-28,33,29,0.00,0.0,0,0,0,0,0,0
1931-12-29,38,32,0.00,0.0,0,0,0,0,0,0
1931-12-30,37,32,0.06,0.3,0,0,0,0,0,0
1931-12-31,34,29,0.03,0.0,0,0,0,0,0,0
1932-01-01,32,24,0.19,1.6,2,0,0,0,0,0
1932-01-02,25,9,0.00,1.0,3,0,0,0,0,0
1932-01-03,22,6,0.00,0.0,2,0,0,0,0,0
1932-01-04,24,20,0.05,0.3,3,0,0,0,0,0
1932-01-05,27,23,0.63,3.0,6,0,0,0,0,0
1932-01-06,28,22,0.15,5.2,11,0,0,0,0,0
1932-01-07,22,5,0.01,0.5,11,0,0,0,0,0
1932-01-08,15,6,T,T,10,0,0,0,0,0
1932-01-09,15,5,0.00,0.0,10,0,0,0,0,0
1932-01-10,22,13,T,T,9,0,0,0,0,0
1932-01-11,34,19,0.00,0.0,8,0,0,0,0,0
1932-01-12,42,34,0.00,0.0,6,0,0,0,0,0
1932-01-13,40,11,T,T,3,0,0,0,0,0
1932-01-14,11,4,0.00,0.0,3,0,0,0,0,0
1932-01-15,21,8,0.05,0.6,4,0,0,0,0,0
1932-01-16,28,7,0.46,T,3,0,0,0,0,0
1932-01-17,32,17,0.03,5.1,8,0,0,0,0,0
1932-01-18,19,9,0.00,T,7,0,0,0,0,0
1932-01-19,38,9,0.00,0.0,6,0,0,0,0,0
1932-01-20,30,17,0.02,0.0,5,0,0,0,0,0
1932-01-21,28,16,0.03,0.4,6,0,0,0,0,0
1932-01-22,21,7,0.00,T,5,0,0,0,0,0
1932-01-23,22,6,0.00,0.0,5,0,0,0,0,0
1932-01-24,32,1,0.00,0.0,5,0,0,0,0,0
1932-01-25,38,19,0.00,0.0,5,0,0,0,0,0
1932-01-26,38,25,0.00,0.0,4,0,0,0,0,0
1932-01-27,31,17,0.00,0.0,4,0,0,0,0,0
1932-01-28,32,24,T,0.0,4,0,0,0,0,0
1932-01-29,24,-9,0.08,1.0,5,0,0,0,0,0
1932-01-30,-8,-17,0.00,0.0,5,0,0,0,0,0
1932-01-31,-3,-17,0.00,0.0,5,0,0,0,0,0
1932-02-01,8,-4,0.02,0.2,5,0,0,0,0,0
1932-02-02,12,1,0.03,0.5,6,0,0,0,0,0
1932-02-03,6,-6,0.00,0.0,6,0,0,0,0,0
1932-02-04,11,-4,0.00,0.0,5,0,0,0,0,0
1932-02-05,35,7,0.00,0.0,5,0,0,0,0,0
1932-02-06,25,8,0.03,0.3,5,0,0,0,0,0
1932-02-07,33,8,0.26,3.0,8,0,0,0,0,0
1932-02-08,11,-7,T,T,8,0,0,0,0,0
1932-02-09,39,11,0.00,0.0,5,0,0,0,0,0
1932-02-10,44,29,0.00,0.0,4,0,0,0,0,0
1932-02-11,37,13,0.04,0.4,4,0,0,0,0,0
1932-02-12,13,3,T,T,4,0,0,0,0,0
1932-02-13,10,-2,0.00,T,4,0,0,0,0,0
1932-02-14,9,-5,0.02,T,4,0,0,0,0,0
1932-02-15,26,8,0.01,0.3,4,0,0,0,0,0
1932-02-16,35,24,0.32,0.8,4,0,0,0,0,0
1932-02-17,24,2,0.01,2.6,7,0,0,0,0,0
1932-02-18,34,5,0.00,0.0,6,0,0,0,0,0
1932-02-19,22,9,0.00,0.0,5,0,0,0,0,0
1932-02-20,37,11,T,0.0,4,0,0,0,0,0
1932-02-21,36,11,0.00,0.0,4,0,0,0,0,0
1932-02-22,16,2,0.00,0.0,4,0,0,0,0,0
1932-02-23,27,-7,0.00,0.0,4,0,0,0,0,0
1932-02-24,28,10,0.00,0.0,4,0,0,0,0,0
1932-02-25,48,28,0.00,0.0,3,0,0,0,0,0
1932-02-26,49,35,0.00,0.0,2,0,0,0,0,0
1932-02-27,51,36,0.00,0.0,1,0,0,0,0,0
1932-02-28,57,34,0.00,0.0,0,0,0,0,0,0
1932-02-29,45,36,0.00,0.0,0,0,0,0,0,0
1932-03-01,36,23,0.65,5.5,6,0,0,0,0,0
1932-03-02,33,24,T,1.1,5,0,0,0,0,0
1932-03-03,31,27,0.00,0.0,4,0,0,0,0,0
1932-03-04,31,10,0.20,1.0,5,0,0,0,0,0
1932-03-05,10,-2,0.00,1.0,5,0,0,0,0,0
1932-03-06,6,-6,0.00,0.0,5,0,0,0,0,0
1932-03-07,4,-6,T,T,5,0,0,0,0,0
1932-03-08,10,-4,0.04,0.1,5,0,0,0,0,0
1932-03-09,10,-0,0.02,0.5,5,0,0,0,0,0
1932-03-10,16,-3,0.00,0.0,5,0,0,0,0,0
1932-03-11,17,1,0.00,0.0,5,0,0,0,0,0
1932-03-12,25,4,T,T,4,0,0,0,0,0
1932-03-13,22,8,T,T,3,0,0,0,0,0
1932-03-14,19,2,0.00,0.0,2,0,0,0,0,0
1932-03-15,30,14,0.00,0.0,2,0,0,0,0,0
1932-03-16,33,24,0.03,0.3,1,0,0,0,0,0
1932-03-17,30,18,0.00,0.0,T,0,0,0,0,0
1932-03-18,29,21,0.26,3.0,3,0,0,0,0,0
1932-03-19,22,7,0.00,0.0,2,0,0,0,0,0
1932-03-20,27,7,0.00,0.0,2,0,0,0,0,0
1932-03-21,36,19,0.00,0.0,1,0,0,0,0,0
1932-03-22,28,14,0.02,0.2,T,0,0,0,0,0
1932-03-23,28,14,T,T,0,0,0,0,0,0
1932-03-24,34,22,T,T,0,0,0,0,0,0
1932-03-25,52,32,T,0.0,0,0,0,0,0,0
1932-03-26,43,28,0.01,0.0,0,0,0,0,0,0
1932-03-27,45,29,0.01,0.0,0,0,0,0,0,0
1932-03-28,43,32,0.00,0.0,0,0,0,0,0,0
1932-03-29,62,36,0.00,0.0,0,0,0,0,0,0
1932-03-30,52,28,0.18,0.7,0,0,0,0,0,0
1932-03-31,40,25,0.00,0.0,0,0,0,0,0,0
1932-04-01,42,30,0.11,0.1,0,0,0,0,0,0
1932-04-02,35,28,0.07,0.0,0,0,0,0,0,0
1932-04-03,42,26,0.01,0.0,0,0,0,0,0,0
1932-04-04,38,31,0.77,2.0,2,0,0,0,0,0
1932-04-05,55,29,0.00,0.1,0,0,0,0,0,0
1932-04-06,61,41,0.65,0.0,0,0,0,0,0,0
1932-04-07,57,38,0.00,0.0,0,0,0,0,0,0
1932-04-08,60,36,0.00,0.0,0,0,0,0,0,0
1932-04-09,60,40,0.00,0.0,0,0,0,0,0,0
1932-04-10,50,38,0.00,0.0,0,0,0,0,0,0
1932-04-11,45,32,0.00,0.0,0,0,0,0,0,0
1932-04-12,44,24,0.00,0.0,0,0,0,0,0,0
1932-04-13,50,36,0.00,0.0,0,0,0,0,0,0
1932-04-14,56,33,0.00,0.0,0,0,0,0,0,0
1932-04-15,60,41,0.00,0.0,0,0,0,0,0,0
1932-04-16,59,43,0.00,0.0,0,0,0,0,0,0
1932-04-17,60,37,0.00,0.0,0,0,0,0,0,0
1932-04-18,62,40,0.00,0.0,0,0,0,0,0,0
1932-04-19,66,43,0.00,0.0,0,0,0,0,0,0
1932-04-20,68,45,0.00,0.0,0,0,0,0,0,0
1932-04-21,73,46,0.00,0.0,0,0,0,0,0,0
1932-04-22,78,54,0.00,0.0,0,0,0,0,0,0
1932-04-23,74,50,0.00,0.0,0,0,0,0,0,0
1932-04-24,50,39,0.33,0.0,0,0,0,0,0,0
1932-04-25,43,34,0.05,0.0,0,0,0,0,0,0
1932-04-26,47,28,0.00,T,0,0,0,0,0,0
1932-04-27,58,33,0.00,0.0,0,0,0,0,0,0
1932-04-28,62,40,0.03,0.0,0,0,0,0,0,0
1932-04-29,61,50,0.13,0.0,0,0,0,0,0,0
1932-04-30,52,45,T,0.0,0,0,0,0,0,0
1932-05-01,60,37,0.00,0.0,0,0,0,0,0,0
1932-05-02,66,45,0.07,0.0,0,0,0,0,0,0
1932-05-03,61,53,0.06,0.0,0,0,0,0,0,0
1932-05-04,58,45,T,0.0,0,0,0,0,0,0
1932-05-05,58,44,0.41,0.0,0,0,0,0,0,0
1932-05-06,54,44,0.01,0.0,0,0,0,0,0,0
1932-05-07,55,42,0.48,0.0,0,0,0,0,0,0
1932-05-08,55,45,0.24,0.0,0,0,0,0,0,0
1932-05-09,53,43,0.00,0.0,0,0,0,0,0,0
1932-05-10,71,45,0.00,0.0,0,0,0,0,0,0
1932-05-11,73,48,0.00,0.0,0,0,0,0,0,0
1932-05-12,81,56,T,0.0,0,0,0,0,0,0
1932-05-13,85,61,0.00,0.0,0,0,0,0,0,0
1932-05-14,95,65,0.00,0.0,0,0,0,0,0,0
1932-05-15,78,44,0.16,0.0,0,0,0,0,0,0
1932-05-16,57,40,0.00,0.0,0,0,0,0,0,0
1932-05-17,68,46,0.00,0.0,0,0,0,0,0,0
1932-05-18,81,54,T,0.0,0,0,0,0,0,0
1932-05-19,85,62,T,0.0,0,0,0,0,0,0
1932-05-20,71,57,0.19,0.0,0,0,0,0,0,0
1932-05-21,71,54,0.10,0.0,0,0,0,0,0,0
1932-05-22,72,50,0.00,0.0,0,0,0,0,0,0
1932-05-23,81,53,0.21,0.0,0,0,0,0,0,0
1932-05-24,78,57,0.01,0.0,0,0,0,0,0,0
1932-05-25,67,58,0.01,0.0,0,0,0,0,0,0
1932-05-26,61,40,0.05,0.0,0,0,0,0,0,0
1932-05-27,50,38,0.05,0.0,0,0,0,0,0,0
1932-05-28,68,42,0.00,0.0,0,0,0,0,0,0
1932-05-29,72,50,0.00,0.0,0,0,0,0,0,0
1932-05-30,72,58,0.00,0.0,0,0,0,0,0,0
1932-05-31,72,58,T,0.0,0,0,0,0,0,0
1932-06-01,83,62,0.00,0.0,0,0,0,0,0,0
1932-06-02,78,63,0.01,0.0,0,0,0,0,0,0
1932-06-03,81,64,T,0.0,0,0,0,0,0,0
1932-06-04,84,65,0.00,0.0,0,0,0,0,0,0
1932-06-05,89,68,T,0.0,0,0,0,0,0,0
1932-06-06,90,72,0.04,0.0,0,0,0,0,0,0
1932-06-07,87,59,0.07,0.0,0,0,0,0,0,0
1932-06-08,73,56,0.00,0.0,0,0,0,0,0,0
1932-06-09,82,62,T,0.0,0,0,0,0,0,0
1932-06-10,81,63,0.00,0.0,0,0,0,0,0,0
1932-06-11,77,62,0.20,0.0,0,0,0,0,0,0
1932-06-12,78,65,T,0.0,0,0,0,0,0,0
1932-06-13,78,62,0.33,0.0,0,0,0,0,0,0
1932-06-14,82,58,0.00,0.0,0,0,0,0,0,0
1932-06-15,87,66,T,0.0,0,0,0,0,0,0
1932-06-16,86,68,0.00,0.0,0,0,0,0,0,0
1932-06-17,82,66,0.05,0.0,0,0,0,0,0,0
1932-06-18,78,64,0.00,0.0,0,0,0,0,0,0
1932-06-19,77,58,0.31,0.0,0,0,0,0,0,0
1932-06-20,74,58,0.22,0.0,0,0,0,0,0,0
