station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
1941-03-25,36,24,T,T,1,24,24,0,0,0
1941-03-26,39,31,T,T,1,24,24,0,0,0
1941-03-27,40,32,0.01,T,T,24,24,0,0,0
1941-03-28,37,28,0.00,T,T,24,24,0,0,0
1941-03-29,50,25,0.00,0.0,T,24,24,0,0,0
1941-03-30,61,36,0.00,0.0,0,24,24,0,0,0
1941-03-31,51,33,0.00,0.0,0,24,24,0,0,0
1941-04-01,58,30,0.00,0.0,0,24,24,0,0,0
1941-04-02,58,34,0.00,0.0,0,24,24,0,0,0
1941-04-03,42,33,0.13,T,0,24,24,0,0,0
1941-04-04,44,36,0.16,T,0,24,24,0,0,0
1941-04-05,60,33,0.00,0.0,0,24,24,0,0,0
1941-04-06,49,37,T,0.0,0,24,24,0,0,0
1941-04-07,58,43,T,0.0,0,24,24,0,0,0
1941-04-08,66,43,0.00,0.0,0,24,24,0,0,0
1941-04-09,61,40,T,0.0,0,24,24,0,0,0
1941-04-10,68,43,0.00,0.0,0,24,24,0,0,0
1941-04-11,72,47,T,0.0,0,24,24,0,0,0
1941-04-12,79,60,0.00,0.0,0,24,24,0,0,0
1941-04-13,76,59,0.49,0.0,0,24,24,0,0,0
1941-04-14,74,48,T,0.0,0,24,24,0,0,0
1941-04-15,52,44,T,0.0,0,24,24,0,0,0
1941-04-16,60,46,T,0.0,0,24,24,0,0,0
1941-04-17,68,49,0.06,0.0,0,24,24,0,0,0
1941-04-18,62,47,0.04,0.0,0,24,24,0,0,0
1941-04-19,58,38,0.44,0.0,0,24,24,0,0,0
1941-04-20,53,33,0.13,T,0,24,24,0,0,0
1941-04-21,48,35,0.02,0.0,0,24,24,0,0,0
1941-04-22,57,37,0.08,0.0,0,24,24,0,0,0
1941-04-23,47,34,0.00,0.0,0,24,24,0,0,0
1941-04-24,59,31,0.00,0.0,0,24,24,0,0,0
1941-04-25,69,43,T,0.0,0,24,24,0,0,0
1941-04-26,74,48,0.00,0.0,0,24,24,0,0,0
1941-04-27,79,50,0.00,0.0,0,24,24,0,0,0
1941-04-28,78,52,0.00,0.0,0,24,24,0,0,0
1941-04-29,75,56,0.00,0.0,0,24,24,0,0,0
1941-04-30,80,58,0.32,0.0,0,24,24,0,0,0
1941-05-01,75,55,0.00,0.0,0,24,24,0,0,0
1941-05-02,81,59,T,0.0,0,24,24,0,0,0
1941-05-03,81,59,0.00,0.0,0,24,24,0,0,0
1941-05-04,83,61,0.00,0.0,0,24,24,0,0,0
1941-05-05,80,61,0.01,0.0,0,24,24,0,0,0
1941-05-06,75,54,T,0.0,0,24,24,0,0,0
1941-05-07,62,43,0.02,0.0,0,24,24,0,0,0
1941-05-08,49,41,0.01,0.0,0,24,24,0,0,0
1941-05-09,58,41,0.00,0.0,0,24,24,0,0,0
1941-05-10,65,40,0.01,0.0,0,24,24,0,0,0
1941-05-11,67,46,0.00,0.0,0,24,24,0,0,0
1941-05-12,73,42,0.00,0.0,0,24,24,0,0,0
1941-05-13,78,49,0.00,0.0,0,24,24,0,0,0
1941-05-14,79,64,0.10,0.0,0,24,24,0,0,0
1941-05-15,73,54,0.04,0.0,0,24,24,0,0,0
1941-05-16,60,47,0.00,0.0,0,24,24,0,0,0
1941-05-17,74,39,0.00,0.0,0,24,24,0,0,0
1941-05-18,83,54,0.00,0.0,0,24,24,0,0,0
1941-05-19,88,60,0.29,0.0,0,24,24,0,0,0
1941-05-20,69,56,0.14,0.0,0,24,24,0,0,0
1941-05-21,81,50,0.00,0.0,0,24,24,0,0,0
1941-05-22,69,53,T,0.0,0,24,24,0,0,0
1941-05-23,66,43,0.00,0.0,0,24,24,0,0,0
1941-05-24,72,42,0.00,0.0,0,24,24,0,0,0
1941-05-25,84,54,0.00,0.0,0,24,24,0,0,0
1941-05-26,89,68,0.00,0.0,0,24,24,0,0,0
1941-05-27,85,63,0.27,0.0,0,24,24,0,0,0
1941-05-28,87,58,1.13,0.0,0,24,24,0,0,0
1941-05-29,72,53,0.34,0.0,0,24,24,0,0,0
1941-05-30,66,57,0.48,0.0,0,24,24,0,0,0
1941-05-31,75,57,0.07,0.0,0,24,24,0,0,0
1941-06-01,76,57,0.00,0.0,0,24,24,0,0,0
1941-06-02,74,53,T,0.0,0,24,24,0,0,0
1941-06-03,75,60,0.01,0.0,0,24,24,0,0,0
1941-06-04,77,58,0.00,0.0,0,24,24,0,0,0
1941-06-05,85,58,0.00,0.0,0,24,24,0,0,0
1941-06-06,79,64,0.59,0.0,0,24,24,0,0,0
1941-06-07,66,47,0.01,0.0,0,24,24,0,0,0
1941-06-08,59,45,T,0.0,0,24,24,0,0,0
1941-06-09,59,49,0.15,0.0,0,24,24,0,0,0
1941-06-10,65,56,T,0.0,0,24,24,0,0,0
1941-06-11,61,53,0.83,0.0,0,24,24,0,0,0
1941-06-12,60,54,0.27,0.0,0,24,24,0,0,0
1941-06-13,61,54,0.07,0.0,0,24,24,0,0,0
1941-06-14,70,54,0.02,0.0,0,24,24,0,0,0
1941-06-15,76,54,0.00,0.0,0,24,24,0,0,0
1941-06-16,82,51,0.00,0.0,0,24,24,0,0,0
1941-06-17,85,56,0.00,0.0,0,24,24,0,0,0
1941-06-18,88,67,0.00,0.0,0,24,24,0,0,0
1941-06-19,88,70,0.00,0.0,0,24,24,0,0,0
1941-06-20,91,70,0.00,0.0,0,24,24,0,0,0
1941-06-21,81,67,0.31,0.0,0,24,24,0,0,0
1941-06-22,82,66,0.00,0.0,0,24,24,0,0,0
1941-06-23,85,62,0.00,0.0,0,24,24,0,0,0
1941-06-24,89,60,0.00,0.0,0,24,24,0,0,0
1941-06-25,91,69,0.00,0.0,0,24,24,0,0,0
1941-06-26,92,70,0.77,0.0,0,24,24,0,0,0
1941-06-27,86,69,0.13,0.0,0,24,24,0,0,0
1941-06-28,86,69,0.00,0.0,0,24,24,0,0,0
1941-06-29,86,69,0.13,0.0,0,24,24,0,0,0
1941-06-30,93,67,0.00,0.0,0,24,24,0,0,0
1941-07-01,75,59,0.00,0.0,0,24,24,0,0,0
1941-07-02,77,53,0.00,0.0,0,24,24,0,0,0
1941-07-03,78,62,0.00,0.0,0,24,24,0,0,0
1941-07-04,85,56,0.00,0.0,0,24,24,0,0,0
1941-07-05,76,63,0.49,0.0,0,24,24,0,0,0
1941-07-06,83,63,T,0.0,0,24,24,0,0,0
1941-07-07,78,63,0.00,0.0,0,24,24,0,0,0
1941-07-08,82,58,0.00,0.0,0,24,24,0,0,0
1941-07-09,91,67,0.07,0.0,0,24,24,0,0,0
1941-07-10,85,64,0.16,0.0,0,24,24,0,0,0
1941-07-11,66,53,T,0.0,0,24,24,0,0,0
1941-07-12,80,48,0.00,0.0,0,24,24,0,0,0
1941-07-13,84,59,0.00,0.0,0,24,24,0,0,0
1941-07-14,78,65,0.07,0.0,0,24,24,0,0,0
1941-07-15,77,61,0.37,0.0,0,24,24,0,0,0
1941-07-16,77,56,0.00,0.0,0,24,24,0,0,0
1941-07-17,85,60,0.69,0.0,0,24,24,0,0,0
1941-07-18,77,62,0.00,0.0,0,24,24,0,0,0
1941-07-19,81,52,0.00,0.0,0,24,24,0,0,0
1941-07-20,86,60,0.00,0.0,0,24,24,0,0,0
1941-07-21,91,68,0.02,0.0,0,24,24,0,0,0
1941-07-22,98,70,T,0.0,0,24,24,0,0,0
1941-07-23,100,74,0.00,0.0,0,24,24,0,0,0
1941-07-24,104,76,0.00,0.0,0,24,24,0,0,0
1941-07-25,99,77,0.00,0.0,0,24,24,0,0,0
1941-07-26,95,75,0.00,0.0,0,24,24,0,0,0
1941-07-27,94,72,T,0.0,0,24,24,0,0,0
1941-07-28,97,75,0.04,0.0,0,24,24,0,0,0
1941-07-29,86,74,0.07,0.0,0,24,24,0,0,0
1941-07-30,89,71,0.00,0.0,0,24,24,0,0,0
1941-07-31,89,72,0.00,0.0,0,24,24,0,0,0
1941-08-01,94,67,0.00,0.0,0,24,24,0,0,0
1941-08-02,88,72,0.01,0.0,0,24,24,0,0,0
1941-08-03,99,72,T,0.0,0,24,24,0,0,0
1941-08-04,92,68,2.65,0.0,0,24,24,0,0,0
1941-08-05,91,69,0.00,0.0,0,24,24,0,0,0
1941-08-06,88,66,0.00,0.0,0,24,24,0,0,0
1941-08-07,92,68,0.00,0.0,0,24,24,0,0,0
1941-08-08,88,70,0.00,0.0,0,24,24,0,0,0
1941-08-09,94,63,0.00,0.0,0,24,24,0,0,0
1941-08-10,92,70,0.01,0.0,0,24,24,0,0,0
1941-08-11,86,71,0.00,0.0,0,24,24,0,0,0
1941-08-12,76,61,0.00,0.0,0,24,24,0,0,0
1941-08-13,81,55,0.02,0.0,0,24,24,0,0,0
1941-08-14,74,61,0.14,0.0,0,24,24,0,0,0
1941-08-15,80,57,0.00,0.0,0,24,24,0,0,0
1941-08-16,73,55,0.00,0.0,0,24,24,0,0,0
1941-08-17,81,55,0.00,0.0,0,24,24,0,0,0
1941-08-18,72,59,0.00,0.0,0,24,24,0,0,0
1941-08-19,80,52,0.10,0.0,0,24,24,0,0,0
1941-08-20,83,58,0.00,0.0,0,24,24,0,0,0
1941-08-21,74,60,0.06,0.0,0,24,24,0,0,0
1941-08-22,77,56,0.00,0.0,0,24,24,0,0,0
1941-08-23,86,56,0.00,0.0,0,24,24,0,0,0
1941-08-24,85,61,0.05,0.0,0,24,24,0,0,0
1941-08-25,70,56,0.24,0.0,0,24,24,0,0,0
1941-08-26,70,50,0.00,0.0,0,24,24,0,0,0
1941-08-27,72,47,0.00,0.0,0,24,24,0,0,0
1941-08-28,80,55,T,0.0,0,24,24,0,0,0
1941-08-29,92,70,0.20,0.0,0,24,24,0,0,0
1941-08-30,96,71,0.18,0.0,0,24,24,0,0,0
1941-08-31,78,64,0.00,0.0,0,24,24,0,0,0
1941-09-01,85,56,0.00,0.0,0,24,24,0,0,0
1941-09-02,77,60,0.02,0.0,0,24,24,0,0,0
1941-09-03,80,65,T,0.0,0,24,24,0,0,0
1941-09-04,84,65,1.12,0.0,0,24,24,0,0,0
1941-09-05,80,60,0.00,0.0,0,24,24,0,0,0
1941-09-06,74,54,0.00,0.0,0,24,24,0,0,0
1941-09-07,67,53,0.01,0.0,0,24,24,0,0,0
1941-09-08,61,54,0.36,0.0,0,24,24,0,0,0
1941-09-09,58,49,0.03,0.0,0,24,24,0,0,0
1941-09-10,65,40,0.00,0.0,0,24,24,0,0,0
1941-09-11,73,50,T,0.0,0,24,24,0,0,0
1941-09-12,78,57,0.00,0.0,0,24,24,0,0,0
1941-09-13,79,65,0.01,0.0,0,24,24,0,0,0
1941-09-14,83,63,0.77,0.0,0,24,24,0,0,0
1941-09-15,80,57,0.34,0.0,0,24,24,0,0,0
1941-09-16,73,52,0.00,0.0,0,24,24,0,0,0
1941-09-17,77,46,0.00,0.0,0,24,24,0,0,0
1941-09-18,81,52,0.00,0.0,0,24,24,0,0,0
1941-09-19,85,62,0.10,0.0,0,24,24,0,0,0
1941-09-20,88,70,0.00,0.0,0,24,24,0,0,0
1941-09-21,86,61,0.02,0.0,0,24,24,0,0,0
1941-09-22,61,53,T,0.0,0,24,24,0,0,0
1941-09-23,76,51,0.00,0.0,0,24,24,0,0,0
1941-09-24,73,52,0.01,0.0,0,24,24,0,0,0
1941-09-25,55,44,T,0.0,0,24,24,0,0,0
1941-09-26,69,42,0.00,0.0,0,24,24,0,0,0
1941-09-27,72,43,T,0.0,0,24,24,0,0,0
1941-09-28,54,39,0.01,0.0,0,24,24,0,0,0
1941-09-29,60,36,0.18,0.0,0,24,24,0,0,0
1941-09-30,62,44,0.49,0.0,0,24,24,0,0,0
1941-10-01,65,44,T,0.0,0,24,24,0,0,0
1941-10-02,68,48,0.16,0.0,0,24,24,0,0,0
1941-10-03,59,46,0.01,0.0,0,24,24,0,0,0
1941-10-04,64,44,0.10,0.0,0,24,24,0,0,0
1941-10-05,62,53,0.82,0.0,0,24,24,0,0,0
1941-10-06,64,51,1.69,0.0,0,24,24,0,0,0
1941-10-07,60,41,0.16,0.0,0,24,24,0,0,0
1941-10-08,69,35,0.00,0.0,0,24,24,0,0,0
1941-10-09,62,43,0.02,0.0,0,24,24,0,0,0
1941-10-10,62,37,0.00,0.0,0,24,24,0,0,0
1941-10-11,69,48,0.00,0.0,0,24,24,0,0,0
1941-10-12,73,40,0.00,0.0,0,24,24,0,0,0
1941-10-13,70,52,0.01,0.0,0,24,24,0,0,0
1941-10-14,66,40,0.00,0.0,0,24,24,0,0,0
1941-10-15,62,43,0.00,0.0,0,24,24,0,0,0
1941-10-16,65,38,0.00,0.0,0,24,24,0,0,0
1941-10-17,63,46,T,0.0,0,24,24,0,0,0
1941-10-18,56,50,0.10,0.0,0,24,24,0,0,0
1941-10-19,61,53,0.04,0.0,0,24,24,0,0,0
1941-10-20,62,51,0.75,0.0,0,24,24,0,0,0
1941-10-21,65,52,T,0.0,0,24,24,0,0,0
1941-10-22,63,51,0.01,0.0,0,24,24,0,0,0
1941-10-23,54,40,0.00,0.0,0,24,24,0,0,0
1941-10-24,61,37,0.00,0.0,0,24,24,0,0,0
1941-10-25,64,35,0.00,0.0,0,24,24,0,0,0
1941-10-26,56,36,1.54,0.0,0,24,24,0,0,0
1941-10-27,36,26,T,0.0,0,24,24,0,0,0
1941-10-28,45,22,0.00,0.0,0,24,24,0,0,0
1941-10-29,41,31,0.02,T,0,24,24,0,0,0
1941-10-30,42,36,0.03,T,0,24,24,0,0,0
1941-10-31,41,34,0.06,0.0,0,24,24,0,0,0
1941-11-01,40,30,0.43,3.6,2,24,24,0,0,0
1941-11-02,51,26,0.00,0.0,0,24,24,0,0,0
1941-11-03,54,30,0.01,0.0,0,24,24,0,0,0
1941-11-04,42,35,T,0.0,0,24,24,0,0,0
1941-11-05,35,29,0.00,T,0,24,24,0,0,0
1941-11-06,33,29,T,0.0,0,24,24,0,0,0
1941-11-07,36,30,0.01,0.2,0,24,24,0,0,0
1941-11-08,31,26,T,T,0,24,24,0,0,0
1941-11-09,32,27,T,T,0,24,24,0,0,0
1941-11-10,35,24,0.00,T,0,24,24,0,0,0
1941-11-11,43,29,0.00,0.0,0,24,24,0,0,0
1941-11-12,58,28,0.00,0.0,0,24,24,0,0,0
1941-11-13,45,34,T,0.0,0,24,24,0,0,0
1941-11-14,48,24,T,0.0,0,24,24,0,0,0
1941-11-15,61,38,0.00,0.0,0,24,24,0,0,0
1941-11-16,48,34,0.00,0.0,0,24,24,0,0,0
1941-11-17,66,40,0.00,0.0,0,24,24,0,0,0
1941-11-18,68,45,0.01,0.0,0,24,24,0,0,0
1941-11-19,46,30,0.59,T,0,24,24,0,0,0
1941-11-20,34,24,T,T,0,24,24,0,0,0
1941-11-21,39,18,T,T,0,24,24,0,0,0
1941-11-22,30,12,T,T,0,24,24,0,0,0
1941-11-23,24,7,0.00,0.0,0,24,24,0,0,0
1941-11-24,43,19,0.00,0.0,0,24,24,0,0,0
1941-11-25,48,28,0.00,0.0,0,24,24,0,0,0
1941-11-26,55,26,0.00,0.0,0,24,24,0,0,0
1941-11-27,54,29,0.00,0.0,0,24,24,0,0,0
1941-11-28,58,32,0.00,0.0,0,24,24,0,0,0
1941-11-29,44,31,T,0.0,0,24,24,0,0,0
1941-11-30,40,35,T,0.0,0,24,24,0,0,0
1941-12-01,43,31,T,0.0,0,24,24,0,0,0
1941-12-02,50,24,0.00,0.0,0,24,24,0,0,0
1941-12-03,54,38,0.00,0.0,0,24,24,0,0,0
1941-12-04,56,44,T,0.0,0,24,24,0,0,0
1941-12-05,46,20,0.05,T,0,24,24,0,0,0
1941-12-06,34,14,0.00,0.0,0,24,24,0,0,0
1941-12-07,40,28,0.18,0.1,0,24,24,0,0,0
1941-12-08,29,17,0.02,1.1,T,24,24,0,0,0
1941-12-09,26,-1,T,T,0,24,24,0,0,0
1941-12-10,13,-3,0.00,0.0,0,24,24,0,0,0
1941-12-11,20,8,0.28,1.6,2,24,24,0,0,0
1941-12-12,26,20,0.18,4.6,6,24,24,0,0,0
1941-12-13,24,8,T,T,5,24,24,0,0,0
1941-12-14,29,5,T,T,5,24,24,0,0,0
1941-12-15,34,15,0.00,0.0,5,24,24,0,0,0
1941-12-16,35,18,0.00,0.0,4,24,24,0,0,0
1941-12-17,46,18,0.00,0.0,1,24,24,0,0,0
1941-12-18,41,30,0.00,0.0,0,24,24,0,0,0
1941-12-19,35,27,0.00,0.0,0,24,24,0,0,0
1941-12-20,33,21,0.00,0.0,0,24,24,0,0,0
1941-12-21,48,30,T,0.0,0,24,24,0,0,0
1941-12-22,47,33,T,0.0,0,24,24,0,0,0
1941-12-23,33,28,0.01,0.0,0,24,24,0,0,0
1941-12-24,36,22,0.00,0.0,0,24,24,0,0,0
1941-12-25,31,27,0.01,0.0,0,24,24,0,0,0
1941-12-26,30,18,0.08,0.9,1,24,24,0,0,0
1941-12-27,18,8,T,T,1,24,24,0,0,0
1941-12-28,22,8,T,T,1,24,24,0,0,0
1941-12-29,22,6,T,T,1,24,24,0,0,0
1941-12-30,28,12,0.03,0.2,1,24,24,0,0,0
1941-12-31,16,8,0.01,0.1,1,24,24,0,0,0
1942-01-01,16,2,0.12,1.4,3,24,24,0,0,0
1942-01-02,6,-11,T,T,3,24,24,0,0,0
1942-01-03,5,-14,T,T,3,24,24,0,0,0
1942-01-04,-4,-20,0.00,0.0,2,24,24,0,0,0
1942-01-05,-5,-17,0.00,0.0,2,24,24,0,0,0
1942-01-06,-1,-18,T,T,2,24,24,0,0,0
1942-01-07,-4,-20,T,0.0,2,24,24,0,0,0
1942-01-08,15,-6,0.03,T,2,24,24,0,0,0
1942-01-09,7,-13,T,0.3,3,24,24,0,0,0
1942-01-10,28,-14,0.00,0.0,2,24,24,0,0,0
1942-01-11,35,5,T,T,2,24,24,0,0,0
1942-01-12,38,20,0.00,0.0,2,24,24,0,0,0
1942-01-13,44,20,0.00,0.0,1,24,24,0,0,0
1942-01-14,40,18,0.00,0.0,0,24,24,0,0,0
1942-01-15,42,29,0.00,0.0,0,24,24,0,0,0
1942-01-16,41,23,0.00,0.0,0,24,24,0,0,0
1942-01-17,41,32,T,0.0,0,24,24,0,0,0
1942-01-18,39,27,T,0.0,0,24,24,0,0,0
1942-01-19,40,19,0.00,0.0,0,24,24,0,0,0
1942-01-20,45,26,0.00,0.0,0,24,24,0,0,0
1942-01-21,46,29,0.00,0.0,0,24,24,0,0,0
1942-01-22,51,27,0.00,0.0,0,24,24,0,0,0
1942-01-23,53,27,0.00,0.0,0,24,24,0,0,0
1942-01-24,47,30,0.00,0.0,0,24,24,0,0,0
1942-01-25,50,29,0.00,0.0,0,24,24,0,0,0
1942-01-26,30,23,0.00,0.0,0,24,24,0,0,0
1942-01-27,34,22,T,T,0,24,24,0,0,0
1942-01-28,37,23,0.00,0.0,0,24,24,0,0,0
1942-01-29,37,32,T,0.0,0,24,24,0,0,0
1942-01-30,35,21,T,0.0,0,24,24,0,0,0
1942-01-31,21,12,T,T,0,24,24,0,0,0
1942-02-01,21,9,0.00,0.0,0,24,24,0,0,0
1942-02-02,26,7,0.01,0.0,0,24,24,0,0,0
1942-02-03,32,24,T,0.1,0,24,24,0,0,0
1942-02-04,35,30,T,0.0,0,24,24,0,0,0
1942-02-05,35,31,T,0.0,0,24,24,0,0,0
1942-02-06,34,19,T,0.0,0,24,24,0,0,0
1942-02-07,31,14,T,T,0,24,24,0,0,0
1942-02-08,29,15,0.00,0.0,0,24,24,0,0,0
1942-02-09,28,22,0.13,1.5,2,24,24,0,0,0
1942-02-10,30,22,0.06,0.4,2,24,24,0,0,0
1942-02-11,27,19,0.02,0.6,3,24,24,0,0,0
1942-02-12,34,23,T,T,1,24,24,0,0,0
1942-02-13,33,24,T,T,1,24,24,0,0,0
1942-02-14,40,27,T,T,0,24,24,0,0,0
1942-02-15,31,22,0.17,1.8,2,24,24,0,0,0
1942-02-16,28,-4,T,T,2,24,24,0,0,0
1942-02-17,-0,-10,0.00,0.0,2,24,24,0,0,0
1942-02-18,-0,-15,T,T,2,24,24,0,0,0
1942-02-19,12,-9,0.00,0.0,2,24,24,0,0,0
1942-02-20,24,-6,0.02,0.0,1,24,24,0,0,0
1942-02-21,25,15,0.03,0.7,2,24,24,0,0,0
1942-02-22,27,10,0.00,T,2,24,24,0,0,0
1942-02-23,28,12,0.00,0.0,1,24,24,0,0,0
1942-02-24,29,13,0.00,0.0,1,24,24,0,0,0
1942-02-25,25,18,0.01,0.1,1,24,24,0,0,0
1942-02-26,30,22,T,T,1,24,24,0,0,0
1942-02-27,35,21,0.00,T,T,24,24,0,0,0
1942-02-28,42,19,0.00,0.0,0,24,24,0,0,0
1942-03-01,37,24,0.05,0.5,T,24,24,0,0,0
1942-03-02,43,24,0.00,0.0,0,24,24,0,0,0
1942-03-03,45,22,0.00,0.0,0,24,24,0,0,0
1942-03-04,47,32,0.00,0.0,0,24,24,0,0,0
1942-03-05,41,30,0.01,0.1,0,24,24,0,0,0
1942-03-06,40,30,0.07,T,0,24,24,0,0,0
1942-03-07,35,31,T,T,0,24,24,0,0,0
1942-03-08,35,27,T,T,0,24,24,0,0,0
1942-03-09,37,25,0.00,T,0,24,24,0,0,0
1942-03-10,48,23,0.26,T,0,24,24,0,0,0
1942-03-11,34,24,0.14,2.1,T,24,24,0,0,0
1942-03-12,46,19,0.00,0.0,0,24,24,0,0,0
1942-03-13,44,31,0.00,0.0,0,24,24,0,0,0
1942-03-14,45,32,0.01,0.0,0,24,24,0,0,0
1942-03-15,35,30,0.28,1.5,1,24,24,0,0,0
1942-03-16,36,33,T,T,T,24,24,0,0,0
1942-03-17,37,34,0.01,T,0,24,24,0,0,0
1942-03-18,45,32,T,0.1,0,24,24,0,0,0
1942-03-19,54,28,0.05,0.0,0,24,24,0,0,0
1942-03-20,38,33,0.72,0.3,T,24,24,0,0,0
1942-03-21,44,31,T,T,0,24,24,0,0,0
1942-03-22,48,28,0.00,0.0,0,24,24,0,0,0
1942-03-23,58,29,0.00,0.0,0,24,24,0,0,0
1942-03-24,59,40,0.00,0.0,0,24,24,0,0,0
1942-03-25,62,40,0.02,0.0,0,24,24,0,0,0
1942-03-26,50,31,0.11,0.0,0,24,24,0,0,0
1942-03-27,31,24,T,T,0,24,24,0,0,0
1942-03-28,35,22,T,T,0,24,24,0,0,0
1942-03-29,34,28,0.01,T,0,24,24,0,0,0
1942-03-30,44,26,T,T,0,24,24,0,0,0
1942-03-31,42,30,0.00,0.0,0,24,24,0,0,0
1942-04-01,60,28,0.00,0.0,0,24,24,0,0,0
1942-04-02,55,39,0.00,0.0,0,24,24,0,0,0
1942-04-03,64,32,0.00,0.0,0,24,24,0,0,0
1942-04-04,69,34,0.00,0.0,0,24,24,0,0,0
1942-04-05,38,27,0.12,T,0,24,24,0,0,0
1942-04-06,35,29,T,0.0,0,24,24,0,0,0
1942-04-07,43,31,0.00,0.0,0,24,24,0,0,0
1942-04-08,52,27,0.00,0.0,0,24,24,0,0,0
1942-04-09,59,32,0.00,0.0,0,24,24,0,0,0
1942-04-10,44,29,T,0.0,0,24,24,0,0,0
1942-04-11,49,25,0.00,T,0,24,24,0,0,0
1942-04-12,60,34,0.00,0.0,0,24,24,0,0,0
1942-04-13,67,38,0.00,0.0,0,24,24,0,0,0
1942-04-14,79,45,0.00,0.0,0,24,24,0,0,0
1942-04-15,79,58,T,0.0,0,24,24,0,0,0
1942-04-16,66,42,0.00,0.0,0,24,24,0,0,0
1942-04-17,58,35,0.00,0.0,0,24,24,0,0,0
1942-04-18,60,36,0.00,0.0,0,24,24,0,0,0
1942-04-19,63,37,0.00,0.0,0,24,24,0,0,0
1942-04-20,69,37,0.00,0.0,0,24,24,0,0,0
1942-04-21,75,43,0.00,0.0,0,24,24,0,0,0
1942-04-22,76,48,0.00,0.0,0,24,24,0,0,0
1942-04-23,81,52,0.00,0.0,0,24,24,0,0,0
1942-04-24,81,51,0.00,0.0,0,24,24,0,0,0
1942-04-25,71,55,0.64,0.0,0,24,24,0,0,0
1942-04-26,69,55,0.64,0.0,0,24,24,0,0,0
1942-04-27,70,47,0.96,0.0,0,24,24,0,0,0
1942-04-28,72,45,0.00,0.0,0,24,24,0,0,0
1942-04-29,78,58,0.23,0.0,0,24,24,0,0,0
1942-04-30,76,64,0.82,0.0,0,24,24,0,0,0
1942-05-01,70,55,0.04,0.0,0,24,24,0,0,0
1942-05-02,56,43,0.01,0.0,0,24,24,0,0,0
1942-05-03,45,37,0.08,0.0,0,24,24,0,0,0
1942-05-04,47,36,0.00,0.0,0,24,24,0,0,0
1942-05-05,51,40,0.01,0.0,0,24,24,0,0,0
1942-05-06,53,39,0.36,0.0,0,24,24,0,0,0
1942-05-07,69,37,0.00,0.0,0,24,24,0,0,0
1942-05-08,72,45,0.00,0.0,0,24,24,0,0,0
1942-05-09,67,50,0.00,0.0,0,24,24,0,0,0
1942-05-10,68,45,0.00,0.0,0,24,24,0,0,0
1942-05-11,57,47,0.28,0.0,0,24,24,0,0,0
1942-05-12,59,50,0.01,0.0,0,24,24,0,0,0
1942-05-13,78,55,0.43,0.0,0,24,24,0,0,0
1942-05-14,55,36,0.15,0.0,0,24,24,0,0,0
1942-05-15,62,36,0.00,0.0,0,24,24,0,0,0
1942-05-16,67,38,0.00,0.0,0,24,24,0,0,0
1942-05-17,67,49,0.48,0.0,0,24,24,0,0,0
1942-05-18,56,45,0.00,0.0,0,24,24,0,0,0
1942-05-19,54,41,0.00,0.0,0,24,24,0,0,0
1942-05-20,64,48,0.00,0.0,0,24,24,0,0,0
1942-05-21,69,43,0.00,0.0,0,24,24,0,0,0
1942-05-22,69,48,0.00,0.0,0,24,24,0,0,0
1942-05-23,75,45,0.00,0.0,0,24,24,0,0,0
1942-05-24,79,49,0.00,0.0,0,24,24,0,0,0
1942-05-25,68,56,1.88,0.0,0,24,24,0,0,0
1942-05-26,68,57,T,0.0,0,24,24,0,0,0
1942-05-27,72,56,0.09,0.0,0,24,24,0,0,0
1942-05-28,85,60,0.03,0.0,0,24,24,0,0,0
1942-05-29,73,57,2.49,0.0,0,24,24,0,0,0
1942-05-30,75,58,0.44,0.0,0,24,24,0,0,0
1942-05-31,67,57,T,0.0,0,24,24,0,0,0
1942-06-01,71,54,0.05,0.0,0,24,24,0,0,0
1942-06-02,80,62,0.00,0.0,0,24,24,0,0,0
1942-06-03,85,65,0.09,0.0,0,24,24,0,0,0
1942-06-04,85,68,T,0.0,0,24,24,0,0,0
1942-06-05,90,69,T,0.0,0,24,24,0,0,0
1942-06-06,70,57,0.00,0.0,0,24,24,0,0,0
1942-06-07,75,60,T,0.0,0,24,24,0,0,0
1942-06-08,78,55,0.00,0.0,0,24,24,0,0,0
1942-06-09,79,62,0.00,0.0,0,24,24,0,0,0
1942-06-10,84,69,0.02,0.0,0,24,24,0,0,0
1942-06-11,85,62,0.25,0.0,0,24,24,0,0,0
1942-06-12,70,48,0.00,0.0,0,24,24,0,0,0
1942-06-13,63,46,0.00,0.0,0,24,24,0,0,0
1942-06-14,73,47,0.00,0.0,0,24,24,0,0,0
1942-06-15,72,52,0.00,0.0,0,24,24,0,0,0
1942-06-16,70,52,0.03,0.0,0,24,24,0,0,0
1942-06-17,72,58,0.09,0.0,0,24,24,0,0,0
1942-06-18,80,55,0.00,0.0,0,24,24,0,0,0
1942-06-19,80,55,0.00,0.0,0,24,24,0,0,0
1942-06-20,76,58,0.02,0.0,0,24,24,0,0,0
1942-06-21,76,54,0.00,0.0,0,24,24,0,0,0
1942-06-22,63,50,T,0.0,0,24,24,0,0,0
1942-06-23,65,49,0.00,0.0,0,24,24,0,0,0
