station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
1962-06-25,84,60,0.00,0.0,0,24,24,0,0,0
1962-06-26,82,60,0.00,0.0,0,24,24,0,0,0
1962-06-27,90,60,0.00,0.0,0,24,24,0,0,0
1962-06-28,95,67,0.10,0.0,0,24,24,0,0,0
1962-06-29,84,64,0.48,0.0,0,24,24,0,0,0
1962-06-30,82,56,0.00,0.0,0,24,24,0,0,0
1962-07-01,72,65,0.12,0.0,0,24,24,0,0,0
1962-07-02,75,64,0.30,0.0,0,24,24,0,0,0
1962-07-03,79,64,T,0.0,0,24,24,0,0,0
1962-07-04,71,65,0.04,0.0,0,24,24,0,0,0
1962-07-05,80,63,T,0.0,0,24,24,0,0,0
1962-07-06,87,63,0.55,0.0,0,24,24,0,0,0
1962-07-07,90,67,0.60,0.0,0,24,24,0,0,0
1962-07-08,75,61,T,0.0,0,24,24,0,0,0
1962-07-09,80,53,0.00,0.0,0,24,24,0,0,0
1962-07-10,83,67,0.00,0.0,0,24,24,0,0,0
1962-07-11,80,61,0.00,0.0,0,24,24,0,0,0
1962-07-12,80,58,0.00,0.0,0,24,24,0,0,0
1962-07-13,70,57,0.02,0.0,0,24,24,0,0,0
1962-07-14,75,56,0.32,0.0,0,24,24,0,0,0
1962-07-15,63,57,0.33,0.0,0,24,24,0,0,0
1962-07-16,70,56,0.01,0.0,0,24,24,0,0,0
1962-07-17,76,55,0.00,0.0,0,24,24,0,0,0
1962-07-18,80,52,0.00,0.0,0,24,24,0,0,0
1962-07-19,81,64,1.47,0.0,0,24,24,0,0,0
1962-07-20,82,65,T,0.0,0,24,24,0,0,0
1962-07-21,82,53,0.99,0.0,0,24,24,0,0,0
1962-07-22,77,58,0.14,0.0,0,24,24,0,0,0
1962-07-23,67,54,T,0.0,0,24,24,0,0,0
1962-07-24,85,58,0.19,0.0,0,24,24,0,0,0
1962-07-25,69,55,0.00,0.0,0,24,24,0,0,0
1962-07-26,74,45,0.00,0.0,0,24,24,0,0,0
1962-07-27,74,49,T,0.0,0,24,24,0,0,0
1962-07-28,73,59,0.00,0.0,0,24,24,0,0,0
1962-07-29,82,55,0.04,0.0,0,24,24,0,0,0
1962-07-30,69,53,0.00,0.0,0,24,24,0,0,0
1962-07-31,81,50,0.00,0.0,0,24,24,0,0,0
1962-08-01,77,49,0.00,0.0,0,24,24,0,0,0
1962-08-02,84,51,0.00,0.0,0,24,24,0,0,0
1962-08-03,71,58,0.15,0.0,0,24,24,0,0,0
1962-08-04,83,56,0.00,0.0,0,24,24,0,0,0
1962-08-05,88,64,0.00,0.0,0,24,24,0,0,0
1962-08-06,82,63,0.30,0.0,0,24,24,0,0,0
1962-08-07,86,59,0.00,0.0,0,24,24,0,0,0
1962-08-08,80,55,0.03,0.0,0,24,24,0,0,0
1962-08-09,74,55,0.00,0.0,0,24,24,0,0,0
1962-08-10,81,58,0.00,0.0,0,24,24,0,0,0
1962-08-11,79,64,0.22,0.0,0,24,24,0,0,0
1962-08-12,72,60,0.01,0.0,0,24,24,0,0,0
1962-08-13,78,53,0.00,0.0,0,24,24,0,0,0
1962-08-14,80,54,0.00,0.0,0,24,24,0,0,0
1962-08-15,84,64,0.05,0.0,0,24,24,0,0,0
1962-08-16,76,47,0.00,0.0,0,24,24,0,0,0
1962-08-17,79,42,0.00,0.0,0,24,24,0,0,0
1962-08-18,82,54,0.00,0.0,0,24,24,0,0,0
1962-08-19,91,57,0.00,0.0,0,24,24,0,0,0
1962-08-20,85,58,T,0.0,0,24,24,0,0,0
1962-08-21,91,58,0.00,0.0,0,24,24,0,0,0
1962-08-22,80,62,0.54,0.0,0,24,24,0,0,0
1962-08-23,84,68,0.67,0.0,0,24,24,0,0,0
1962-08-24,70,53,T,0.0,0,24,24,0,0,0
1962-08-25,80,49,0.00,0.0,0,24,24,0,0,0
1962-08-26,82,54,0.00,0.0,0,24,24,0,0,0
1962-08-27,88,60,0.00,0.0,0,24,24,0,0,0
1962-08-28,75,62,0.10,0.0,0,24,24,0,0,0
1962-08-29,79,54,0.07,0.0,0,24,24,0,0,0
1962-08-30,68,61,0.60,0.0,0,24,24,0,0,0
1962-08-31,71,53,0.73,0.0,0,24,24,0,0,0
1962-09-01,79,52,0.00,0.0,0,24,24,0,0,0
1962-09-02,82,55,0.00,0.0,0,24,24,0,0,0
1962-09-03,77,51,0.11,0.0,0,24,24,0,0,0
1962-09-04,62,41,0.03,0.0,0,24,24,0,0,0
1962-09-05,65,36,0.00,0.0,0,24,24,0,0,0
1962-09-06,67,41,0.00,0.0,0,24,24,0,0,0
1962-09-07,74,52,0.00,0.0,0,24,24,0,0,0
1962-09-08,76,59,0.47,0.0,0,24,24,0,0,0
1962-09-09,63,53,0.11,0.0,0,24,24,0,0,0
1962-09-10,56,41,0.31,0.0,0,24,24,0,0,0
1962-09-11,80,35,0.00,0.0,0,24,24,0,0,0
1962-09-12,78,59,0.00,0.0,0,24,24,0,0,0
1962-09-13,75,50,0.20,0.0,0,24,24,0,0,0
1962-09-14,71,45,T,0.0,0,24,24,0,0,0
1962-09-15,74,53,0.00,0.0,0,24,24,0,0,0
1962-09-16,73,54,0.49,0.0,0,24,24,0,0,0
1962-09-17,64,45,0.00,0.0,0,24,24,0,0,0
1962-09-18,68,45,0.00,0.0,0,24,24,0,0,0
1962-09-19,57,35,0.00,0.0,0,24,24,0,0,0
1962-09-20,60,28,0.00,0.0,0,24,24,0,0,0
1962-09-21,63,47,0.35,0.0,0,24,24,0,0,0
1962-09-22,59,45,0.00,0.0,0,24,24,0,0,0
1962-09-23,69,41,T,0.0,0,24,24,0,0,0
1962-09-24,64,47,0.03,0.0,0,24,24,0,0,0
1962-09-25,63,35,0.00,0.0,0,24,24,0,0,0
1962-09-26,64,40,0.00,0.0,0,24,24,0,0,0
1962-09-27,61,39,0.00,0.0,0,24,24,0,0,0
1962-09-28,63,38,0.00,0.0,0,24,24,0,0,0
1962-09-29,67,39,0.01,0.0,0,24,24,0,0,0
1962-09-30,56,53,0.35,0.0,0,24,24,0,0,0
1962-10-01,68,45,0.07,0.0,0,24,24,0,0,0
1962-10-02,68,42,0.00,0.0,0,24,24,0,0,0
1962-10-03,57,52,0.36,0.0,0,24,24,0,0,0
1962-10-04,66,48,T,0.0,0,24,24,0,0,0
1962-10-05,60,44,0.00,0.0,0,24,24,0,0,0
1962-10-06,63,41,T,0.0,0,24,24,0,0,0
1962-10-07,56,54,0.76,0.0,0,24,24,0,0,0
1962-10-08,63,50,0.08,0.0,0,24,24,0,0,0
1962-10-09,70,43,0.01,0.0,0,24,24,0,0,0
1962-10-10,78,53,T,0.0,0,24,24,0,0,0
1962-10-11,83,50,0.00,0.0,0,24,24,0,0,0
1962-10-12,64,46,0.00,0.0,0,24,24,0,0,0
1962-10-13,76,51,0.00,0.0,0,24,24,0,0,0
1962-10-14,79,65,T,0.0,0,24,24,0,0,0
1962-10-15,77,47,0.38,0.0,0,24,24,0,0,0
1962-10-16,56,36,0.00,0.0,0,24,24,0,0,0
1962-10-17,66,36,0.00,0.0,0,24,24,0,0,0
1962-10-18,67,37,0.00,0.0,0,24,24,0,0,0
1962-10-19,63,38,0.00,0.0,0,24,24,0,0,0
1962-10-20,54,35,0.00,0.0,0,24,24,0,0,0
1962-10-21,57,33,0.01,0.0,0,24,24,0,0,0
1962-10-22,50,35,0.02,0.0,0,24,24,0,0,0
1962-10-23,44,29,0.00,0.0,0,24,24,0,0,0
1962-10-24,45,20,T,T,0,24,24,0,0,0
1962-10-25,36,18,T,T,0,24,24,0,0,0
1962-10-26,47,16,0.00,0.0,0,24,24,0,0,0
1962-10-27,66,27,0.00,0.0,0,24,24,0,0,0
1962-10-28,53,36,0.00,0.0,0,24,24,0,0,0
1962-10-29,59,30,0.00,0.0,0,24,24,0,0,0
1962-10-30,54,39,0.00,0.0,0,24,24,0,0,0
1962-10-31,45,24,0.00,0.0,0,24,24,0,0,0
1962-11-01,46,25,T,0.0,0,24,24,0,0,0
1962-11-02,40,36,0.01,0.0,0,24,24,0,0,0
1962-11-03,43,26,0.08,T,0,24,24,0,0,0
1962-11-04,38,23,0.01,T,0,24,24,0,0,0
1962-11-05,37,15,0.00,0.0,0,24,24,0,0,0
1962-11-06,52,27,0.00,0.0,0,24,24,0,0,0
1962-11-07,39,31,T,T,0,24,24,0,0,0
1962-11-08,36,23,0.00,0.0,0,24,24,0,0,0
1962-11-09,47,22,0.00,0.0,0,24,24,0,0,0
1962-11-10,48,22,0.00,0.0,0,24,24,0,0,0
1962-11-11,49,32,T,0.0,0,24,24,0,0,0
1962-11-12,49,29,0.00,0.0,0,24,24,0,0,0
1962-11-13,40,20,0.00,0.0,0,24,24,0,0,0
1962-11-14,49,34,0.00,0.0,0,24,24,0,0,0
1962-11-15,41,34,0.03,0.0,0,24,24,0,0,0
1962-11-16,39,32,T,0.0,0,24,24,0,0,0
1962-11-17,33,29,T,T,0,24,24,0,0,0
1962-11-18,32,25,0.00,0.0,0,24,24,0,0,0
1962-11-19,35,28,0.00,0.0,0,24,24,0,0,0
1962-11-20,58,32,T,0.0,0,24,24,0,0,0
1962-11-21,45,23,0.00,0.0,0,24,24,0,0,0
1962-11-22,33,20,T,0.0,0,24,24,0,0,0
1962-11-23,35,13,0.39,5.6,1,24,24,0,0,0
1962-11-24,39,4,0.00,0.0,4,24,24,0,0,0
1962-11-25,42,18,0.00,0.0,3,24,24,0,0,0
1962-11-26,48,30,0.00,0.0,2,24,24,0,0,0
1962-11-27,51,37,0.00,0.0,T,24,24,0,0,0
1962-11-28,50,40,0.00,0.0,0,24,24,0,0,0
1962-11-29,48,33,0.00,0.0,0,24,24,0,0,0
1962-11-30,55,42,0.00,0.0,0,24,24,0,0,0
1962-12-01,57,43,0.00,0.0,0,24,24,0,0,0
1962-12-02,55,49,T,0.0,0,24,24,0,0,0
1962-12-03,62,43,T,0.0,0,24,24,0,0,0
1962-12-04,44,27,T,T,0,24,24,0,0,0
1962-12-05,28,16,T,T,T,24,24,0,0,0
1962-12-06,23,9,T,T,T,24,24,0,0,0
1962-12-07,31,7,T,T,0,24,24,0,0,0
1962-12-08,28,16,T,T,T,24,24,0,0,0
1962-12-09,16,7,T,T,T,24,24,0,0,0
1962-12-10,8,-3,T,T,T,24,24,0,0,0
1962-12-11,-3,-9,T,T,T,24,24,0,0,0
1962-12-12,12,-10,0.00,0.0,0,24,24,0,0,0
1962-12-13,24,10,T,T,T,24,24,0,0,0
1962-12-14,28,-2,T,T,0,24,24,0,0,0
1962-12-15,31,26,T,T,T,24,24,0,0,0
1962-12-16,41,21,0.00,0.0,0,24,24,0,0,0
1962-12-17,46,16,0.00,0.0,0,24,24,0,0,0
1962-12-18,43,24,0.00,0.0,0,24,24,0,0,0
1962-12-19,35,25,0.00,0.0,0,24,24,0,0,0
1962-12-20,26,15,T,T,T,24,24,0,0,0
1962-12-21,26,19,T,T,T,24,24,0,0,0
1962-12-22,34,5,0.10,1.0,T,24,24,0,0,0
1962-12-23,6,-7,T,T,1,24,24,0,0,0
1962-12-24,16,-9,0.06,0.7,1,24,24,0,0,0
1962-12-25,16,-20,0.06,0.8,2,24,24,0,0,0
1962-12-26,18,-20,T,T,2,24,24,0,0,0
1962-12-27,24,4,0.04,0.7,3,24,24,0,0,0
1962-12-28,35,4,0.00,0.0,2,24,24,0,0,0
1962-12-29,15,-0,0.00,0.0,2,24,24,0,0,0
1962-12-30,9,4,T,T,1,24,24,0,0,0
1962-12-31,21,8,T,0.0,1,24,24,0,0,0
1963-01-01,26,20,T,T,1,24,24,0,0,0
1963-01-02,29,24,T,T,1,24,24,0,0,0
1963-01-03,29,12,T,T,1,24,24,0,0,0
1963-01-04,29,24,T,T,1,24,24,0,0,0
1963-01-05,28,6,0.01,T,1,24,24,0,0,0
1963-01-06,34,7,0.06,0.5,1,24,24,0,0,0
1963-01-07,40,29,T,T,2,24,24,0,0,0
1963-01-08,42,18,0.00,0.0,1,24,24,0,0,0
1963-01-09,35,16,T,T,T,24,24,0,0,0
1963-01-10,16,2,0.01,0.3,1,24,24,0,0,0
1963-01-11,5,-1,0.15,1.7,1,24,24,0,0,0
1963-01-12,4,-11,0.13,1.3,4,24,24,0,0,0
1963-01-13,4,-13,0.03,0.3,4,24,24,0,0,0
1963-01-14,-11,-26,0.00,0.0,4,24,24,0,0,0
1963-01-15,-6,-32,T,T,4,24,24,0,0,0
1963-01-16,5,-16,0.00,0.0,4,24,24,0,0,0
1963-01-17,16,-10,0.01,0.1,4,24,24,0,0,0
1963-01-18,5,-11,0.00,0.0,4,24,24,0,0,0
1963-01-19,-5,-13,T,T,4,24,24,0,0,0
1963-01-20,-2,-17,0.04,0.4,4,24,24,0,0,0
1963-01-21,-0,-26,0.01,0.1,4,24,24,0,0,0
1963-01-22,-1,-24,0.01,0.1,4,24,24,0,0,0
1963-01-23,-1,-28,T,T,4,24,24,0,0,0
1963-01-24,2,-16,0.00,0.0,4,24,24,0,0,0
1963-01-25,4,-19,0.00,0.0,4,24,24,0,0,0
1963-01-26,3,-23,T,0.1,4,24,24,0,0,0
1963-01-27,-0,-14,T,T,4,24,24,0,0,0
1963-01-28,18,-13,0.00,0.0,4,24,24,0,0,0
1963-01-29,9,-13,T,0.1,4,24,24,0,0,0
1963-01-30,4,-20,0.00,0.0,4,24,24,0,0,0
1963-01-31,15,-11,T,T,4,24,24,0,0,0
1963-02-01,39,11,0.02,T,4,24,24,0,0,0
1963-02-02,16,-15,0.00,0.0,4,24,24,0,0,0
1963-02-03,14,-17,0.06,0.4,4,24,24,0,0,0
1963-02-04,30,14,0.02,0.1,4,24,24,0,0,0
1963-02-05,43,9,0.00,0.0,4,24,24,0,0,0
1963-02-06,40,30,T,0.0,1,24,24,0,0,0
1963-02-07,30,24,T,T,1,24,24,0,0,0
1963-02-08,25,14,0.09,1.7,1,24,24,0,0,0
1963-02-09,22,7,0.04,0.6,3,24,24,0,0,0
1963-02-10,20,10,0.06,0.8,3,24,24,0,0,0
1963-02-11,19,2,0.01,0.4,4,24,24,0,0,0
1963-02-12,21,9,T,T,4,24,24,0,0,0
1963-02-13,22,3,T,0.1,4,24,24,0,0,0
1963-02-14,7,-12,0.00,0.0,4,24,24,0,0,0
1963-02-15,15,-13,T,T,4,24,24,0,0,0
1963-02-16,25,14,0.01,0.1,4,24,24,0,0,0
1963-02-17,34,10,T,T,4,24,24,0,0,0
1963-02-18,34,20,0.02,T,4,24,24,0,0,0
1963-02-19,31,13,T,T,3,24,24,0,0,0
1963-02-20,13,-13,T,T,3,24,24,0,0,0
1963-02-21,-1,-19,T,T,3,24,24,0,0,0
1963-02-22,14,-9,0.00,0.0,3,24,24,0,0,0
1963-02-23,19,-8,0.00,0.0,3,24,24,0,0,0
1963-02-24,23,-7,0.00,0.0,3,24,24,0,0,0
1963-02-25,10,-9,0.00,0.0,3,24,24,0,0,0
1963-02-26,20,-11,0.00,0.0,3,24,24,0,0,0
1963-02-27,24,-5,0.08,1.2,3,24,24,0,0,0
1963-02-28,21,-8,0.00,0.0,3,24,24,0,0,0
1963-03-01,34,13,0.02,0.4,3,24,24,0,0,0
1963-03-02,40,24,T,T,3,24,24,0,0,0
1963-03-03,37,27,T,T,2,24,24,0,0,0
1963-03-04,34,25,0.00,0.0,1,24,24,0,0,0
1963-03-05,31,18,0.00,0.0,1,24,24,0,0,0
1963-03-06,37,16,0.01,0.1,T,24,24,0,0,0
1963-03-07,35,16,T,T,T,24,24,0,0,0
1963-03-08,33,13,T,T,T,24,24,0,0,0
1963-03-09,30,12,0.15,2.1,T,24,24,0,0,0
1963-03-10,25,-9,T,T,2,24,24,0,0,0
1963-03-11,35,24,0.03,0.2,2,24,24,0,0,0
1963-03-12,38,30,T,T,1,24,24,0,0,0
1963-03-13,34,21,T,T,1,24,24,0,0,0
1963-03-14,42,21,0.00,0.0,T,24,24,0,0,0
1963-03-15,42,29,T,0.0,T,24,24,0,0,0
1963-03-16,40,37,0.09,0.0,T,24,24,0,0,0
1963-03-17,40,28,0.02,0.0,0,24,24,0,0,0
1963-03-18,37,28,0.20,1.7,0,24,24,0,0,0
1963-03-19,34,25,0.52,5.3,4,24,24,0,0,0
1963-03-20,34,23,T,T,7,24,24,0,0,0
1963-03-21,32,13,0.00,0.0,6,24,24,0,0,0
1963-03-22,45,12,0.00,0.0,4,24,24,0,0,0
1963-03-23,67,29,0.00,0.0,1,24,24,0,0,0
1963-03-24,70,38,0.00,0.0,T,24,24,0,0,0
1963-03-25,48,38,0.13,0.0,0,24,24,0,0,0
1963-03-26,53,31,0.00,0.0,0,24,24,0,0,0
1963-03-27,58,28,0.00,0.0,0,24,24,0,0,0
1963-03-28,65,32,0.00,0.0,0,24,24,0,0,0
1963-03-29,68,37,0.01,0.0,0,24,24,0,0,0
1963-03-30,77,30,0.00,0.0,0,24,24,0,0,0
1963-03-31,73,42,0.00,0.0,0,24,24,0,0,0
1963-04-01,75,50,0.01,0.0,0,24,24,0,0,0
1963-04-02,76,59,T,0.0,0,24,24,0,0,0
1963-04-03,65,30,0.03,T,0,24,24,0,0,0
1963-04-04,51,26,0.00,0.0,0,24,24,0,0,0
1963-04-05,66,33,0.00,0.0,0,24,24,0,0,0
1963-04-06,65,26,0.00,0.0,0,24,24,0,0,0
1963-04-07,50,42,0.29,0.0,0,24,24,0,0,0
1963-04-08,46,32,0.00,0.0,0,24,24,0,0,0
1963-04-09,51,23,0.00,0.0,0,24,24,0,0,0
1963-04-10,49,23,0.00,0.0,0,24,24,0,0,0
1963-04-11,55,28,T,0.0,0,24,24,0,0,0
1963-04-12,55,38,0.03,0.0,0,24,24,0,0,0
1963-04-13,61,28,0.00,0.0,0,24,24,0,0,0
1963-04-14,73,26,0.00,0.0,0,24,24,0,0,0
1963-04-15,74,44,T,0.0,0,24,24,0,0,0
1963-04-16,77,46,0.05,0.0,0,24,24,0,0,0
1963-04-17,54,30,0.00,0.0,0,24,24,0,0,0
1963-04-18,51,27,0.21,T,0,24,24,0,0,0
1963-04-19,52,37,0.04,0.0,0,24,24,0,0,0
1963-04-20,54,32,0.00,0.0,0,24,24,0,0,0
1963-04-21,53,31,0.00,0.0,0,24,24,0,0,0
1963-04-22,45,33,0.54,5.4,0,24,24,0,0,0
1963-04-23,45,29,0.01,0.1,2,24,24,0,0,0
1963-04-24,60,27,T,0.0,0,24,24,0,0,0
1963-04-25,66,43,0.04,0.0,0,24,24,0,0,0
1963-04-26,70,38,T,0.0,0,24,24,0,0,0
1963-04-27,72,49,T,0.0,0,24,24,0,0,0
1963-04-28,61,54,0.05,0.0,0,24,24,0,0,0
1963-04-29,56,38,0.77,0.0,0,24,24,0,0,0
1963-04-30,55,32,0.00,0.0,0,24,24,0,0,0
1963-05-01,68,29,0.00,0.0,0,24,24,0,0,0
1963-05-02,63,49,0.11,0.0,0,24,24,0,0,0
1963-05-03,69,44,0.13,0.0,0,24,24,0,0,0
1963-05-04,62,42,0.07,0.0,0,24,24,0,0,0
1963-05-05,63,41,0.00,0.0,0,24,24,0,0,0
1963-05-06,72,43,T,0.0,0,24,24,0,0,0
1963-05-07,92,58,0.14,0.0,0,24,24,0,0,0
1963-05-08,80,60,0.00,0.0,0,24,24,0,0,0
1963-05-09,80,55,0.79,0.0,0,24,24,0,0,0
1963-05-10,55,41,0.70,0.0,0,24,24,0,0,0
1963-05-11,49,36,T,0.0,0,24,24,0,0,0
1963-05-12,49,43,0.80,0.0,0,24,24,0,0,0
1963-05-13,62,46,0.02,0.0,0,24,24,0,0,0
1963-05-14,54,38,0.00,0.0,0,24,24,0,0,0
1963-05-15,63,41,T,0.0,0,24,24,0,0,0
1963-05-16,74,43,0.00,0.0,0,24,24,0,0,0
1963-05-17,73,55,0.29,0.0,0,24,24,0,0,0
1963-05-18,64,43,0.00,0.0,0,24,24,0,0,0
1963-05-19,50,36,0.00,0.0,0,24,24,0,0,0
1963-05-20,60,35,0.03,0.0,0,24,24,0,0,0
1963-05-21,49,40,0.06,T,0,24,24,0,0,0
1963-05-22,54,33,0.00,0.0,0,24,24,0,0,0
1963-05-23,66,28,T,0.0,0,24,24,0,0,0
1963-05-24,73,48,0.01,0.0,0,24,24,0,0,0
1963-05-25,73,47,0.00,0.0,0,24,24,0,0,0
1963-05-26,71,50,0.00,0.0,0,24,24,0,0,0
1963-05-27,65,57,1.62,0.0,0,24,24,0,0,0
1963-05-28,60,48,0.29,0.0,0,24,24,0,0,0
1963-05-29,71,42,0.00,0.0,0,24,24,0,0,0
1963-05-30,80,50,0.00,0.0,0,24,24,0,0,0
1963-05-31,84,65,0.00,0.0,0,24,24,0,0,0
1963-06-01,80,63,0.08,0.0,0,24,24,0,0,0
1963-06-02,82,61,T,0.0,0,24,24,0,0,0
1963-06-03,88,65,0.01,0.0,0,24,24,0,0,0
1963-06-04,90,67,T,0.0,0,24,24,0,0,0
1963-06-05,84,64,0.42,0.0,0,24,24,0,0,0
1963-06-06,86,68,T,0.0,0,24,24,0,0,0
1963-06-07,80,64,0.14,0.0,0,24,24,0,0,0
1963-06-08,85,65,0.15,0.0,0,24,24,0,0,0
1963-06-09,73,60,0.27,0.0,0,24,24,0,0,0
1963-06-10,60,48,0.37,0.0,0,24,24,0,0,0
1963-06-11,59,45,T,0.0,0,24,24,0,0,0
1963-06-12,68,45,0.04,0.0,0,24,24,0,0,0
1963-06-13,80,57,0.00,0.0,0,24,24,0,0,0
1963-06-14,71,53,0.00,0.0,0,24,24,0,0,0
1963-06-15,77,51,0.00,0.0,0,24,24,0,0,0
1963-06-16,76,51,0.00,0.0,0,24,24,0,0,0
1963-06-17,81,52,0.00,0.0,0,24,24,0,0,0
1963-06-18,84,59,0.02,0.0,0,24,24,0,0,0
1963-06-19,80,55,T,0.0,0,24,24,0,0,0
1963-06-20,70,49,0.00,0.0,0,24,24,0,0,0
1963-06-21,75,46,0.00,0.0,0,24,24,0,0,0
1963-06-22,80,49,0.00,0.0,0,24,24,0,0,0
1963-06-23,86,55,0.00,0.0,0,24,24,0,0,0
1963-06-24,91,65,T,0.0,0,24,24,0,0,0
1963-06-25,94,70,0.14,0.0,0,24,24,0,0,0
1963-06-26,84,61,0.00,0.0,0,24,24,0,0,0
1963-06-27,86,65,0.04,0.0,0,24,24,0,0,0
1963-06-28,87,62,0.05,0.0,0,24,24,0,0,0
1963-06-29,95,69,0.18,0.0,0,24,24,0,0,0
1963-06-30,99,72,0.00,0.0,0,24,24,0,0,0
1963-07-01,85,61,0.01,0.0,0,24,24,0,0,0
1963-07-02,78,59,0.00,0.0,0,24,24,0,0,0
1963-07-03,74,55,0.00,0.0,0,24,24,0,0,0
1963-07-04,82,55,0.00,0.0,0,24,24,0,0,0
1963-07-05,81,62,0.00,0.0,0,24,24,0,0,0
1963-07-06,87,61,0.00,0.0,0,24,24,0,0,0
1963-07-07,83,65,0.00,0.0,0,24,24,0,0,0
1963-07-08,85,58,0.00,0.0,0,24,24,0,0,0
1963-07-09,86,54,0.00,0.0,0,24,24,0,0,0
1963-07-10,88,58,0.00,0.0,0,24,24,0,0,0
1963-07-11,90,63,0.00,0.0,0,24,24,0,0,0
1963-07-12,77,65,0.05,0.0,0,24,24,0,0,0
1963-07-13,88,65,0.02,0.0,0,24,24,0,0,0
1963-07-14,80,59,0.00,0.0,0,24,24,0,0,0
1963-07-15,75,53,0.00,0.0,0,24,24,0,0,0
1963-07-16,85,55,0.30,0.0,0,24,24,0,0,0
1963-07-17,88,60,0.00,0.0,0,24,24,0,0,0
1963-07-18,86,65,0.30,0.0,0,24,24,0,0,0
1963-07-19,86,63,0.07,0.0,0,24,24,0,0,0
1963-07-20,88,62,0.00,0.0,0,24,24,0,0,0
1963-07-21,92,65,0.00,0.0,0,24,24,0,0,0
1963-07-22,93,70,0.00,0.0,0,24,24,0,0,0
1963-07-23,91,71,0.00,0.0,0,24,24,0,0,0
1963-07-24,87,69,T,0.0,0,24,24,0,0,0
1963-07-25,91,73,0.00,0.0,0,24,24,0,0,0
1963-07-26,92,71,0.00,0.0,0,24,24,0,0,0
1963-07-27,81,66,0.74,0.0,0,24,24,0,0,0
1963-07-28,79,61,T,0.0,0,24,24,0,0,0
1963-07-29,85,58,0.00,0.0,0,24,24,0,0,0
1963-07-30,78,66,0.04,0.0,0,24,24,0,0,0
1963-07-31,85,63,T,0.0,0,24,24,0,0,0
1963-08-01,89,57,0.12,0.0,0,24,24,0,0,0
1963-08-02,86,66,0.18,0.0,0,24,24,0,0,0
1963-08-03,83,62,0.00,0.0,0,24,24,0,0,0
1963-08-04,88,59,0.00,0.0,0,24,24,0,0,0
1963-08-05,87,62,0.00,0.0,0,24,24,0,0,0
1963-08-06,94,67,0.00,0.0,0,24,24,0,0,0
1963-08-07,94,65,0.00,0.0,0,24,24,0,0,0
1963-08-08,92,63,0.45,0.0,0,24,24,0,0,0
1963-08-09,81,63,0.00,0.0,0,24,24,0,0,0
1963-08-10,81,57,0.00,0.0,0,24,24,0,0,0
1963-08-11,83,62,T,0.0,0,24,24,0,0,0
1963-08-12,82,65,0.29,0.0,0,24,24,0,0,0
1963-08-13,71,52,0.00,0.0,0,24,24,0,0,0
1963-08-14,74,47,0.00,0.0,0,24,24,0,0,0
1963-08-15,78,50,T,0.0,0,24,24,0,0,0
1963-08-16,85,52,0.02,0.0,0,24,24,0,0,0
1963-08-17,70,46,0.00,0.0,0,24,24,0,0,0
1963-08-18,75,46,0.00,0.0,0,24,24,0,0,0
1963-08-19,77,48,0.00,0.0,0,24,24,0,0,0
1963-08-20,90,56,0.00,0.0,0,24,24,0,0,0
1963-08-21,85,62,0.00,0.0,0,24,24,0,0,0
1963-08-22,85,63,0.11,0.0,0,24,24,0,0,0
1963-08-23,70,65,0.26,0.0,0,24,24,0,0,0
1963-08-24,66,54,0.00,0.0,0,24,24,0,0,0
1963-08-25,74,54,0.00,0.0,0,24,24,0,0,0
1963-08-26,76,58,T,0.0,0,24,24,0,0,0
1963-08-27,73,61,0.12,0.0,0,24,24,0,0,0
1963-08-28,82,60,0.00,0.0,0,24,24,0,0,0
1963-08-29,77,52,0.00,0.0,0,24,24,0,0,0
1963-08-30,69,55,T,0.0,0,24,24,0,0,0
1963-08-31,77,48,0.00,0.0,0,24,24,0,0,0
1963-09-01,82,55,0.08,0.0,0,24,24,0,0,0
1963-09-02,74,60,1.24,0.0,0,24,24,0,0,0
1963-09-03,76,54,T,0.0,0,24,24,0,0,0
1963-09-04,69,58,T,0.0,0,24,24,0,0,0
1963-09-05,73,50,0.00,0.0,0,24,24,0,0,0
1963-09-06,74,58,0.00,0.0,0,24,24,0,0,0
1963-09-07,78,55,0.00,0.0,0,24,24,0,0,0
1963-09-08,85,53,0.00,0.0,0,24,24,0,0,0
1963-09-09,79,57,0.00,0.0,0,24,24,0,0,0
1963-09-10,82,52,0.00,0.0,0,24,24,0,0,0
1963-09-11,85,64,0.57,0.0,0,24,24,0,0,0
1963-09-12,66,42,T,0.0,0,24,24,0,0,0
1963-09-13,62,36,0.00,0.0,0,24,24,0,0,0
1963-09-14,72,42,0.00,0.0,0,24,24,0,0,0
1963-09-15,77,54,0.04,0.0,0,24,24,0,0,0
1963-09-16,80,60,0.00,0.0,0,24,24,0,0,0
1963-09-17,83,65,0.36,0.0,0,24,24,0,0,0
1963-09-18,81,60,0.22,0.0,0,24,24,0,0,0
1963-09-19,63,55,0.24,0.0,0,24,24,0,0,0
1963-09-20,69,52,0.00,0.0,0,24,24,0,0,0
1963-09-21,64,47,0.00,0.0,0,24,24,0,0,0
1963-09-22,60,43,0.00,0.0,0,24,24,0,0,0
1963-09-23,60,49,0.06,0.0,0,24,24,0,0,0
