station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
1982-06-20,71,53,0.29,0.0,0,24,24,0,0,0
1982-06-21,76,49,0.04,0.0,0,24,24,0,0,0
1982-06-22,77,47,0.00,0.0,0,24,24,0,0,0
1982-06-23,87,56,T,0.0,0,24,24,0,0,0
1982-06-24,79,63,0.63,0.0,0,24,24,0,0,0
1982-06-25,75,57,0.00,0.0,0,24,24,0,0,0
1982-06-26,75,53,0.00,0.0,0,24,24,0,0,0
1982-06-27,85,63,0.00,0.0,0,24,24,0,0,0
1982-06-28,91,58,0.16,0.0,0,24,24,0,0,0
1982-06-29,76,57,0.00,0.0,0,24,24,0,0,0
1982-06-30,78,55,0.00,0.0,0,24,24,0,0,0
1982-07-01,81,55,0.00,0.0,0,24,24,0,0,0
1982-07-02,82,60,0.00,0.0,0,24,24,0,0,0
1982-07-03,93,66,0.00,0.0,0,24,24,0,0,0
1982-07-04,99,64,0.00,0.0,0,24,24,0,0,0
1982-07-05,100,78,T,0.0,0,24,24,0,0,0
1982-07-06,87,66,0.29,0.0,0,24,24,0,0,0
1982-07-07,79,62,0.00,0.0,0,24,24,0,0,0
1982-07-08,87,54,0.00,0.0,0,24,24,0,0,0
1982-07-09,86,68,T,0.0,0,24,24,0,0,0
1982-07-10,71,60,0.36,0.0,0,24,24,0,0,0
1982-07-11,83,61,0.00,0.0,0,24,24,0,0,0
1982-07-12,87,62,0.00,0.0,0,24,24,0,0,0
1982-07-13,87,63,T,0.0,0,24,24,0,0,0
1982-07-14,91,67,0.00,0.0,0,24,24,0,0,0
1982-07-15,81,70,T,0.0,0,24,24,0,0,0
1982-07-16,91,69,0.00,0.0,0,24,24,0,0,0
1982-07-17,87,68,0.00,0.0,0,24,24,0,0,0
1982-07-18,86,63,0.00,0.0,0,24,24,0,0,0
1982-07-19,87,62,0.00,0.0,0,24,24,0,0,0
1982-07-20,91,67,0.00,0.0,0,24,24,0,0,0
1982-07-21,83,70,T,0.0,0,24,24,0,0,0
1982-07-22,90,67,0.00,0.0,0,24,24,0,0,0
1982-07-23,89,65,0.00,0.0,0,24,24,0,0,0
1982-07-24,90,69,0.02,0.0,0,24,24,0,0,0
1982-07-25,88,69,0.22,0.0,0,24,24,0,0,0
1982-07-26,77,67,0.03,0.0,0,24,24,0,0,0
1982-07-27,86,63,0.00,0.0,0,24,24,0,0,0
1982-07-28,87,62,0.00,0.0,0,24,24,0,0,0
1982-07-29,85,66,0.00,0.0,0,24,24,0,0,0
1982-07-30,83,62,0.00,0.0,0,24,24,0,0,0
1982-07-31,89,59,0.00,0.0,0,24,24,0,0,0
1982-08-01,91,64,0.07,0.0,0,24,24,0,0,0
1982-08-02,98,60,0.00,0.0,0,24,24,0,0,0
1982-08-03,95,77,T,0.0,0,24,24,0,0,0
1982-08-04,91,75,T,0.0,0,24,24,0,0,0
1982-08-05,92,72,0.00,0.0,0,24,24,0,0,0
1982-08-06,87,66,0.00,0.0,0,24,24,0,0,0
1982-08-07,91,65,0.00,0.0,0,24,24,0,0,0
1982-08-08,78,63,0.00,0.0,0,24,24,0,0,0
1982-08-09,71,56,0.00,0.0,0,24,24,0,0,0
1982-08-10,76,48,0.00,0.0,0,24,24,0,0,0
1982-08-11,77,52,0.00,0.0,0,24,24,0,0,0
1982-08-12,78,52,0.00,0.0,0,24,24,0,0,0
1982-08-13,73,62,0.04,0.0,0,24,24,0,0,0
1982-08-14,84,64,0.00,0.0,0,24,24,0,0,0
1982-08-15,84,65,0.00,0.0,0,24,24,0,0,0
1982-08-16,90,64,0.69,0.0,0,24,24,0,0,0
1982-08-17,89,66,0.07,0.0,0,24,24,0,0,0
1982-08-18,89,68,0.00,0.0,0,24,24,0,0,0
1982-08-19,91,70,0.00,0.0,0,24,24,0,0,0
1982-08-20,86,60,0.00,0.0,0,24,24,0,0,0
1982-08-21,87,56,0.12,0.0,0,24,24,0,0,0
1982-08-22,81,60,T,0.0,0,24,24,0,0,0
1982-08-23,80,61,T,0.0,0,24,24,0,0,0
1982-08-24,76,59,0.86,0.0,0,24,24,0,0,0
1982-08-25,84,53,0.00,0.0,0,24,24,0,0,0
1982-08-26,80,56,0.28,0.0,0,24,24,0,0,0
1982-08-27,67,48,0.00,0.0,0,24,24,0,0,0
1982-08-28,69,55,0.00,0.0,0,24,24,0,0,0
1982-08-29,69,60,0.71,0.0,0,24,24,0,0,0
1982-08-30,76,56,0.00,0.0,0,24,24,0,0,0
1982-08-31,73,62,0.96,0.0,0,24,24,0,0,0
1982-09-01,81,65,T,0.0,0,24,24,0,0,0
1982-09-02,72,57,0.00,0.0,0,24,24,0,0,0
1982-09-03,75,50,0.00,0.0,0,24,24,0,0,0
1982-09-04,82,53,0.10,0.0,0,24,24,0,0,0
1982-09-05,75,54,0.32,0.0,0,24,24,0,0,0
1982-09-06,68,51,0.00,0.0,0,24,24,0,0,0
1982-09-07,66,54,T,0.0,0,24,24,0,0,0
1982-09-08,75,59,0.00,0.0,0,24,24,0,0,0
1982-09-09,82,66,0.02,0.0,0,24,24,0,0,0
1982-09-10,80,69,0.25,0.0,0,24,24,0,0,0
1982-09-11,86,67,0.08,0.0,0,24,24,0,0,0
1982-09-12,77,62,0.15,0.0,0,24,24,0,0,0
1982-09-13,62,55,0.02,0.0,0,24,24,0,0,0
1982-09-14,59,50,0.15,0.0,0,24,24,0,0,0
1982-09-15,56,47,0.13,0.0,0,24,24,0,0,0
1982-09-16,59,48,T,0.0,0,24,24,0,0,0
1982-09-17,68,50,0.13,0.0,0,24,24,0,0,0
1982-09-18,68,44,0.00,0.0,0,24,24,0,0,0
1982-09-19,62,49,0.00,0.0,0,24,24,0,0,0
1982-09-20,58,40,0.00,0.0,0,24,24,0,0,0
1982-09-21,64,36,0.00,0.0,0,24,24,0,0,0
1982-09-22,69,41,0.00,0.0,0,24,24,0,0,0
1982-09-23,75,54,T,0.0,0,24,24,0,0,0
1982-09-24,61,47,T,0.0,0,24,24,0,0,0
1982-09-25,61,42,0.00,0.0,0,24,24,0,0,0
1982-09-26,67,43,0.00,0.0,0,24,24,0,0,0
1982-09-27,67,44,0.00,0.0,0,24,24,0,0,0
1982-09-28,74,56,T,0.0,0,24,24,0,0,0
1982-09-29,75,63,0.15,0.0,0,24,24,0,0,0
1982-09-30,64,50,0.00,0.0,0,24,24,0,0,0
1982-10-01,59,50,0.02,0.0,0,24,24,0,0,0
1982-10-02,60,45,0.40,0.0,0,24,24,0,0,0
1982-10-03,65,46,0.00,0.0,0,24,24,0,0,0
1982-10-04,76,46,0.00,0.0,0,24,24,0,0,0
1982-10-05,74,53,0.20,0.0,0,24,24,0,0,0
1982-10-06,71,44,0.18,0.0,0,24,24,0,0,0
1982-10-07,52,41,0.23,0.0,0,24,24,0,0,0
1982-10-08,60,38,T,0.0,0,24,24,0,0,0
1982-10-09,59,51,0.05,0.0,0,24,24,0,0,0
1982-10-10,57,49,0.15,0.0,0,24,24,0,0,0
1982-10-11,51,46,0.03,0.0,0,24,24,0,0,0
1982-10-12,52,45,0.06,0.0,0,24,24,0,0,0
1982-10-13,52,46,T,0.0,0,24,24,0,0,0
1982-10-14,69,44,0.01,0.0,0,24,24,0,0,0
1982-10-15,57,43,0.05,0.0,0,24,24,0,0,0
1982-10-16,55,33,T,0.0,0,24,24,0,0,0
1982-10-17,66,45,0.00,0.0,0,24,24,0,0,0
1982-10-18,68,44,0.00,0.0,0,24,24,0,0,0
1982-10-19,54,35,1.72,0.9,0,24,24,0,0,0
1982-10-20,41,29,0.09,0.5,T,24,24,0,0,0
1982-10-21,44,28,0.00,0.0,0,24,24,0,0,0
1982-10-22,56,27,0.00,0.0,0,24,24,0,0,0
1982-10-23,62,34,0.00,0.0,0,24,24,0,0,0
1982-10-24,64,42,0.00,0.0,0,24,24,0,0,0
1982-10-25,67,39,0.00,0.0,0,24,24,0,0,0
1982-10-26,65,40,0.00,0.0,0,24,24,0,0,0
1982-10-27,56,49,0.02,0.0,0,24,24,0,0,0
1982-10-28,53,47,T,0.0,0,24,24,0,0,0
1982-10-29,60,45,0.05,0.0,0,24,24,0,0,0
1982-10-30,50,34,0.00,0.0,0,24,24,0,0,0
1982-10-31,51,34,0.19,0.0,0,24,24,0,0,0
1982-11-01,56,39,T,0.0,0,24,24,0,0,0
1982-11-02,54,34,0.11,0.0,0,24,24,0,0,0
1982-11-03,40,28,0.10,0.9,T,24,24,0,0,0
1982-11-04,32,27,0.03,0.2,T,24,24,0,0,0
1982-11-05,31,27,T,T,T,24,24,0,0,0
1982-11-06,47,22,T,T,T,24,24,0,0,0
1982-11-07,53,32,0.00,0.0,0,24,24,0,0,0
1982-11-08,41,28,0.00,0.0,0,24,24,0,0,0
1982-11-09,39,34,0.59,T,0,24,24,0,0,0
1982-11-10,41,35,0.69,0.0,0,24,24,0,0,0
1982-11-11,38,35,0.89,0.2,T,24,24,0,0,0
1982-11-12,35,9,0.12,1.2,T,24,24,0,0,0
1982-11-13,20,6,0.03,0.4,T,24,24,0,0,0
1982-11-14,23,11,0.04,0.5,1,24,24,0,0,0
1982-11-15,39,11,0.00,0.0,1,24,24,0,0,0
1982-11-16,38,21,0.00,0.0,1,24,24,0,0,0
1982-11-17,45,21,0.00,0.0,T,24,24,0,0,0
1982-11-18,50,35,0.00,0.0,T,24,24,0,0,0
1982-11-19,57,46,0.38,0.0,0,24,24,0,0,0
1982-11-20,60,32,0.18,0.0,0,24,24,0,0,0
1982-11-21,35,24,0.10,T,0,24,24,0,0,0
1982-11-22,33,20,T,0.2,T,24,24,0,0,0
1982-11-23,21,9,0.00,0.0,T,24,24,0,0,0
1982-11-24,33,5,0.00,0.0,T,24,24,0,0,0
1982-11-25,36,19,T,T,0,24,24,0,0,0
1982-11-26,26,11,0.00,0.0,T,24,24,0,0,0
1982-11-27,35,10,0.00,0.0,T,24,24,0,0,0
1982-11-28,33,24,T,0.0,0,24,24,0,0,0
1982-11-29,37,31,T,0.0,T,24,24,0,0,0
1982-11-30,40,35,0.01,0.0,0,24,24,0,0,0
1982-12-01,53,38,0.01,0.0,0,24,24,0,0,0
1982-12-02,63,44,T,0.0,0,24,24,0,0,0
1982-12-03,45,26,0.00,0.0,0,24,24,0,0,0
1982-12-04,42,26,0.00,0.0,0,24,24,0,0,0
1982-12-05,38,29,T,0.0,0,24,24,0,0,0
1982-12-06,39,20,0.00,0.0,0,24,24,0,0,0
1982-12-07,21,14,T,T,0,24,24,0,0,0
1982-12-08,19,4,T,T,0,24,24,0,0,0
1982-12-09,22,1,0.00,0.0,0,24,24,0,0,0
1982-12-10,33,5,T,T,0,24,24,0,0,0
1982-12-11,17,1,0.00,0.0,0,24,24,0,0,0
1982-12-12,25,2,0.00,0.0,0,24,24,0,0,0
1982-12-13,36,21,T,T,0,24,24,0,0,0
1982-12-14,33,31,T,T,T,24,24,0,0,0
1982-12-15,33,19,0.06,0.7,T,24,24,0,0,0
1982-12-16,31,9,0.00,0.0,T,24,24,0,0,0
1982-12-17,34,18,0.00,0.0,T,24,24,0,0,0
1982-12-18,40,28,0.07,0.7,T,24,24,0,0,0
1982-12-19,32,28,T,T,1,24,24,0,0,0
1982-12-20,31,16,0.00,0.0,T,24,24,0,0,0
1982-12-21,32,16,0.00,0.0,T,24,24,0,0,0
1982-12-22,39,24,0.00,0.0,T,24,24,0,0,0
1982-12-23,39,35,T,0.0,0,24,24,0,0,0
1982-12-24,38,35,1.26,0.0,0,24,24,0,0,0
1982-12-25,38,17,1.35,1.4,T,24,24,0,0,0
1982-12-26,34,12,0.00,0.0,1,24,24,0,0,0
1982-12-27,31,22,0.43,4.5,1,24,24,0,0,0
1982-12-28,28,5,1.09,12.0,15,24,24,0,0,0
1982-12-29,12,-2,T,T,17,24,24,0,0,0
1982-12-30,23,-2,T,T,14,24,24,0,0,0
1982-12-31,28,18,T,T,14,24,24,0,0,0
1983-01-01,31,17,T,T,14,24,24,0,0,0
1983-01-02,23,8,T,T,13,24,24,0,0,0
1983-01-03,28,7,T,T,11,24,24,0,0,0
1983-01-04,36,19,0.00,0.0,11,24,24,0,0,0
1983-01-05,31,13,T,T,10,24,24,0,0,0
1983-01-06,36,22,0.32,0.8,9,24,24,0,0,0
1983-01-07,26,20,0.02,T,9,24,24,0,0,0
1983-01-08,30,18,T,T,9,24,24,0,0,0
1983-01-09,38,29,0.02,0.0,9,24,24,0,0,0
1983-01-10,36,21,0.09,0.9,8,24,24,0,0,0
1983-01-11,26,2,T,T,9,24,24,0,0,0
1983-01-12,24,1,0.00,0.0,9,24,24,0,0,0
1983-01-13,27,10,0.00,0.0,9,24,24,0,0,0
1983-01-14,30,18,0.02,0.1,9,24,24,0,0,0
1983-01-15,18,2,0.00,0.0,9,24,24,0,0,0
1983-01-16,23,2,T,T,9,24,24,0,0,0
1983-01-17,17,6,T,T,9,24,24,0,0,0
1983-01-18,14,-2,0.00,0.0,8,24,24,0,0,0
1983-01-19,24,7,0.00,0.0,8,24,24,0,0,0
1983-01-20,28,20,T,T,8,24,24,0,0,0
1983-01-21,32,22,0.00,0.0,8,24,24,0,0,0
1983-01-22,31,14,0.00,0.0,8,24,24,0,0,0
1983-01-23,33,22,0.00,0.0,8,24,24,0,0,0
1983-01-24,31,14,0.00,0.0,7,24,24,0,0,0
1983-01-25,14,5,0.06,0.8,8,24,24,0,0,0
1983-01-26,7,-7,0.00,0.0,8,24,24,0,0,0
1983-01-27,24,-7,0.00,0.0,8,24,24,0,0,0
1983-01-28,37,24,T,T,8,24,24,0,0,0
1983-01-29,36,24,0.14,0.6,7,24,24,0,0,0
1983-01-30,24,16,T,T,6,24,24,0,0,0
1983-01-31,22,9,T,T,6,24,24,0,0,0
1983-02-01,24,3,0.07,0.7,6,24,24,0,0,0
1983-02-02,24,17,0.80,6.2,8,24,24,0,0,0
1983-02-03,18,6,0.03,0.3,13,24,24,0,0,0
1983-02-04,11,-1,T,T,13,24,24,0,0,0
1983-02-05,17,-1,0.03,0.5,13,24,24,0,0,0
1983-02-06,16,1,T,T,14,24,24,0,0,0
1983-02-07,17,-8,0.00,0.0,12,24,24,0,0,0
1983-02-08,21,11,T,T,12,24,24,0,0,0
1983-02-09,27,20,0.06,0.4,12,24,24,0,0,0
1983-02-10,34,27,0.07,1.0,13,24,24,0,0,0
1983-02-11,32,28,0.09,1.5,13,24,24,0,0,0
1983-02-12,35,29,0.01,T,14,24,24,0,0,0
1983-02-13,38,32,0.00,0.0,14,24,24,0,0,0
1983-02-14,43,29,0.00,0.0,14,24,24,0,0,0
1983-02-15,39,35,0.00,0.0,13,24,24,0,0,0
1983-02-16,38,34,0.00,0.0,10,24,24,0,0,0
1983-02-17,37,26,0.00,0.0,10,24,24,0,0,0
1983-02-18,36,32,T,0.2,10,24,24,0,0,0
1983-02-19,41,35,0.03,0.0,9,24,24,0,0,0
1983-02-20,39,33,T,0.0,7,24,24,0,0,0
1983-02-21,39,32,0.00,0.0,7,24,24,0,0,0
1983-02-22,40,29,0.00,0.0,7,24,24,0,0,0
1983-02-23,42,26,T,T,6,24,24,0,0,0
1983-02-24,32,21,0.00,0.0,5,24,24,0,0,0
1983-02-25,30,14,0.00,0.0,5,24,24,0,0,0
1983-02-26,37,22,0.00,0.0,5,24,24,0,0,0
1983-02-27,46,37,T,0.0,5,24,24,0,0,0
1983-02-28,46,37,T,0.0,4,24,24,0,0,0
1983-03-01,41,35,0.08,0.0,3,24,24,0,0,0
1983-03-02,46,33,0.02,0.0,1,24,24,0,0,0
1983-03-03,61,38,0.00,0.0,T,24,24,0,0,0
1983-03-04,61,41,0.00,0.0,T,24,24,0,0,0
1983-03-05,51,46,0.30,0.0,T,24,24,0,0,0
1983-03-06,55,44,0.97,0.0,0,24,24,0,0,0
1983-03-07,46,25,0.02,T,0,24,24,0,0,0
1983-03-08,25,20,0.02,0.3,T,24,24,0,0,0
1983-03-09,32,20,T,T,T,24,24,0,0,0
1983-03-10,32,20,T,T,T,24,24,0,0,0
1983-03-11,40,22,0.00,0.0,T,24,24,0,0,0
1983-03-12,41,24,0.00,0.0,0,24,24,0,0,0
1983-03-13,52,28,0.00,0.0,0,24,24,0,0,0
1983-03-14,47,32,0.00,0.0,0,24,24,0,0,0
1983-03-15,37,30,0.40,4.0,0,24,24,0,0,0
1983-03-16,38,28,0.17,1.7,6,24,24,0,0,0
1983-03-17,36,30,0.14,1.0,4,24,24,0,0,0
1983-03-18,37,32,0.01,0.1,2,24,24,0,0,0
1983-03-19,33,26,0.00,0.0,2,24,24,0,0,0
1983-03-20,31,23,T,T,2,24,24,0,0,0
1983-03-21,31,22,T,T,2,24,24,0,0,0
1983-03-22,33,15,0.00,0.0,T,24,24,0,0,0
1983-03-23,36,15,0.00,0.0,T,24,24,0,0,0
1983-03-24,38,19,0.00,0.0,T,24,24,0,0,0
1983-03-25,39,24,0.00,0.0,T,24,24,0,0,0
1983-03-26,35,31,0.26,3.4,T,24,24,0,0,0
1983-03-27,37,28,0.21,3.5,6,24,24,0,0,0
1983-03-28,41,21,0.00,0.0,4,24,24,0,0,0
1983-03-29,39,24,0.08,0.3,1,24,24,0,0,0
1983-03-30,41,33,0.05,T,1,24,24,0,0,0
1983-03-31,43,35,0.49,T,T,24,24,0,0,0
1983-04-01,44,39,0.12,T,0,24,24,0,0,0
1983-04-02,49,36,T,T,0,24,24,0,0,0
1983-04-03,42,35,0.01,T,0,24,24,0,0,0
1983-04-04,50,29,0.01,0.1,T,24,24,0,0,0
1983-04-05,47,32,0.09,T,0,24,24,0,0,0
1983-04-06,37,33,0.44,4.6,2,24,24,0,0,0
1983-04-07,41,28,0.01,T,2,24,24,0,0,0
1983-04-08,53,25,0.00,0.0,0,24,24,0,0,0
1983-04-09,43,32,0.34,3.0,0,24,24,0,0,0
1983-04-10,49,33,T,T,1,24,24,0,0,0
1983-04-11,57,32,0.00,0.0,0,24,24,0,0,0
1983-04-12,44,36,0.67,0.2,0,24,24,0,0,0
1983-04-13,42,37,0.37,T,0,24,24,0,0,0
1983-04-14,37,28,1.56,13.6,3,24,24,0,0,0
1983-04-15,42,24,0.00,0.0,10,24,24,0,0,0
1983-04-16,38,26,0.04,0.3,7,24,24,0,0,0
1983-04-17,36,21,0.00,0.0,5,24,24,0,0,0
1983-04-18,39,23,0.00,0.0,4,24,24,0,0,0
1983-04-19,44,23,0.00,0.0,3,24,24,0,0,0
1983-04-20,52,29,0.00,0.0,1,24,24,0,0,0
1983-04-21,60,33,0.00,0.0,T,24,24,0,0,0
1983-04-22,66,42,T,0.0,0,24,24,0,0,0
1983-04-23,60,39,0.00,0.0,0,24,24,0,0,0
1983-04-24,69,30,0.00,0.0,0,24,24,0,0,0
1983-04-25,72,42,0.00,0.0,0,24,24,0,0,0
1983-04-26,72,53,T,0.0,0,24,24,0,0,0
1983-04-27,63,44,0.00,0.0,0,24,24,0,0,0
1983-04-28,64,43,0.30,0.0,0,24,24,0,0,0
1983-04-29,55,36,T,0.0,0,24,24,0,0,0
1983-04-30,60,44,0.01,0.0,0,24,24,0,0,0
1983-05-01,61,42,1.26,0.0,0,24,24,0,0,0
1983-05-02,65,39,0.10,0.0,0,24,24,0,0,0
1983-05-03,67,41,T,0.0,0,24,24,0,0,0
1983-05-04,57,40,T,0.0,0,24,24,0,0,0
1983-05-05,68,46,0.59,0.0,0,24,24,0,0,0
1983-05-06,59,47,0.88,0.0,0,24,24,0,0,0
1983-05-07,59,42,0.72,0.0,0,24,24,0,0,0
1983-05-08,59,36,0.00,0.0,0,24,24,0,0,0
1983-05-09,63,40,0.00,0.0,0,24,24,0,0,0
1983-05-10,74,49,T,0.0,0,24,24,0,0,0
1983-05-11,78,50,0.00,0.0,0,24,24,0,0,0
1983-05-12,72,51,1.27,0.0,0,24,24,0,0,0
1983-05-13,66,41,0.00,0.0,0,24,24,0,0,0
1983-05-14,55,43,0.00,0.0,0,24,24,0,0,0
1983-05-15,61,34,T,0.0,0,24,24,0,0,0
1983-05-16,58,42,T,0.0,0,24,24,0,0,0
1983-05-17,67,42,T,0.0,0,24,24,0,0,0
1983-05-18,59,46,0.03,0.0,0,24,24,0,0,0
1983-05-19,54,51,0.72,0.0,0,24,24,0,0,0
1983-05-20,65,45,T,0.0,0,24,24,0,0,0
1983-05-21,73,42,0.00,0.0,0,24,24,0,0,0
1983-05-22,68,49,0.00,0.0,0,24,24,0,0,0
1983-05-23,74,39,0.00,0.0,0,24,24,0,0,0
1983-05-24,73,54,0.02,0.0,0,24,24,0,0,0
1983-05-25,62,43,0.00,0.0,0,24,24,0,0,0
1983-05-26,70,40,T,0.0,0,24,24,0,0,0
1983-05-27,71,55,0.04,0.0,0,24,24,0,0,0
1983-05-28,67,47,0.24,0.0,0,24,24,0,0,0
1983-05-29,57,47,0.14,0.0,0,24,24,0,0,0
1983-05-30,58,48,0.19,0.0,0,24,24,0,0,0
1983-05-31,70,45,0.00,0.0,0,24,24,0,0,0
1983-06-01,73,44,0.00,0.0,0,24,24,0,0,0
1983-06-02,71,52,0.83,0.0,0,24,24,0,0,0
1983-06-03,71,53,0.68,0.0,0,24,24,0,0,0
1983-06-04,68,51,0.01,0.0,0,24,24,0,0,0
1983-06-05,64,50,T,0.0,0,24,24,0,0,0
1983-06-06,72,42,0.00,0.0,0,24,24,0,0,0
1983-06-07,76,50,0.00,0.0,0,24,24,0,0,0
1983-06-08,81,52,T,0.0,0,24,24,0,0,0
1983-06-09,78,52,0.00,0.0,0,24,24,0,0,0
1983-06-10,89,59,0.14,0.0,0,24,24,0,0,0
1983-06-11,86,66,0.00,0.0,0,24,24,0,0,0
1983-06-12,86,69,T,0.0,0,24,24,0,0,0
1983-06-13,84,64,0.80,0.0,0,24,24,0,0,0
1983-06-14,76,56,0.42,0.0,0,24,24,0,0,0
1983-06-15,72,54,0.00,0.0,0,24,24,0,0,0
1983-06-16,67,51,0.00,0.0,0,24,24,0,0,0
1983-06-17,73,46,0.00,0.0,0,24,24,0,0,0
1983-06-18,69,59,T,0.0,0,24,24,0,0,0
1983-06-19,82,61,0.00,0.0,0,24,24,0,0,0
1983-06-20,83,63,0.08,0.0,0,24,24,0,0,0
1983-06-21,84,66,0.74,0.0,0,24,24,0,0,0
1983-06-22,89,68,0.00,0.0,0,24,24,0,0,0
1983-06-23,85,62,0.00,0.0,0,24,24,0,0,0
1983-06-24,82,67,0.58,0.0,0,24,24,0,0,0
1983-06-25,91,66,0.00,0.0,0,24,24,0,0,0
1983-06-26,89,71,0.04,0.0,0,24,24,0,0,0
1983-06-27,74,59,0.28,0.0,0,24,24,0,0,0
1983-06-28,69,60,0.31,0.0,0,24,24,0,0,0
1983-06-29,68,61,0.31,0.0,0,24,24,0,0,0
1983-06-30,88,64,T,0.0,0,24,24,0,0,0
1983-07-01,84,65,0.03,0.0,0,24,24,0,0,0
1983-07-02,86,66,0.00,0.0,0,24,24,0,0,0
1983-07-03,83,64,1.65,0.0,0,24,24,0,0,0
1983-07-04,75,59,0.03,0.0,0,24,24,0,0,0
1983-07-05,71,55,0.00,0.0,0,24,24,0,0,0
1983-07-06,83,54,0.00,0.0,0,24,24,0,0,0
1983-07-07,89,66,0.00,0.0,0,24,24,0,0,0
1983-07-08,93,73,0.00,0.0,0,24,24,0,0,0
1983-07-09,92,73,0.00,0.0,0,24,24,0,0,0
1983-07-10,94,69,0.00,0.0,0,24,24,0,0,0
1983-07-11,81,67,0.00,0.0,0,24,24,0,0,0
1983-07-12,89,60,0.00,0.0,0,24,24,0,0,0
1983-07-13,96,67,0.00,0.0,0,24,24,0,0,0
1983-07-14,95,76,0.00,0.0,0,24,24,0,0,0
1983-07-15,90,74,0.01,0.0,0,24,24,0,0,0
1983-07-16,87,70,0.28,0.0,0,24,24,0,0,0
1983-07-17,87,67,0.46,0.0,0,24,24,0,0,0
1983-07-18,82,67,0.02,0.0,0,24,24,0,0,0
1983-07-19,92,69,0.38,0.0,0,24,24,0,0,0
1983-07-20,90,66,0.00,0.0,0,24,24,0,0,0
1983-07-21,95,79,0.00,0.0,0,24,24,0,0,0
1983-07-22,91,73,0.00,0.0,0,24,24,0,0,0
1983-07-23,86,71,0.00,0.0,0,24,24,0,0,0
1983-07-24,82,64,0.00,0.0,0,24,24,0,0,0
1983-07-25,82,64,0.00,0.0,0,24,24,0,0,0
1983-07-26,88,63,0.00,0.0,0,24,24,0,0,0
1983-07-27,79,70,0.18,0.0,0,24,24,0,0,0
1983-07-28,85,70,0.00,0.0,0,24,24,0,0,0
1983-07-29,95,71,0.00,0.0,0,24,24,0,0,0
1983-07-30,92,69,0.03,0.0,0,24,24,0,0,0
1983-07-31,84,67,0.00,0.0,0,24,24,0,0,0
1983-08-01,86,61,0.00,0.0,0,24,24,0,0,0
1983-08-02,93,63,0.00,0.0,0,24,24,0,0,0
1983-08-03,93,75,0.13,0.0,0,24,24,0,0,0
1983-08-04,88,71,0.00,0.0,0,24,24,0,0,0
1983-08-05,88,68,0.00,0.0,0,24,24,0,0,0
1983-08-06,96,71,0.00,0.0,0,24,24,0,0,0
1983-08-07,97,65,0.00,0.0,0,24,24,0,0,0
1983-08-08,87,69,0.00,0.0,0,24,24,0,0,0
1983-08-09,83,61,T,0.0,0,24,24,0,0,0
1983-08-10,88,68,T,0.0,0,24,24,0,0,0
1983-08-11,77,63,0.00,0.0,0,24,24,0,0,0
1983-08-12,83,57,0.00,0.0,0,24,24,0,0,0
1983-08-13,86,62,T,0.0,0,24,24,0,0,0
1983-08-14,90,62,0.00,0.0,0,24,24,0,0,0
1983-08-15,93,66,0.00,0.0,0,24,24,0,0,0
1983-08-16,92,70,0.58,0.0,0,24,24,0,0,0
1983-08-17,83,67,0.00,0.0,0,24,24,0,0,0
1983-08-18,87,68,0.06,0.0,0,24,24,0,0,0
1983-08-19,90,67,0.00,0.0,0,24,24,0,0,0
1983-08-20,83,62,0.15,0.0,0,24,24,0,0,0
1983-08-21,77,69,0.34,0.0,0,24,24,0,0,0
1983-08-22,81,65,0.00,0.0,0,24,24,0,0,0
1983-08-23,82,62,0.00,0.0,0,24,24,0,0,0
1983-08-24,83,67,0.11,0.0,0,24,24,0,0,0
1983-08-25,88,69,0.03,0.0,0,24,24,0,0,0
1983-08-26,90,71,1.10,0.0,0,24,24,0,0,0
1983-08-27,90,72,T,0.0,0,24,24,0,0,0
1983-08-28,88,70,T,0.0,0,24,24,0,0,0
1983-08-29,91,69,0.62,0.0,0,24,24,0,0,0
1983-08-30,83,69,T,0.0,0,24,24,0,0,0
1983-08-31,81,61,0.00,0.0,0,24,24,0,0,0
1983-09-01,86,62,0.00,0.0,0,24,24,0,0,0
1983-09-02,92,69,0.00,0.0,0,24,24,0,0,0
1983-09-03,81,70,T,0.0,0,24,24,0,0,0
1983-09-04,76,68,0.65,0.0,0,24,24,0,0,0
1983-09-05,76,64,0.03,0.0,0,24,24,0,0,0
1983-09-06,73,56,T,0.0,0,24,24,0,0,0
1983-09-07,77,52,0.00,0.0,0,24,24,0,0,0
1983-09-08,93,63,0.00,0.0,0,24,24,0,0,0
1983-09-09,84,71,0.27,0.0,0,24,24,0,0,0
1983-09-10,82,54,0.04,0.0,0,24,24,0,0,0
1983-09-11,67,48,0.02,0.0,0,24,24,0,0,0
1983-09-12,66,50,0.30,0.0,0,24,24,0,0,0
1983-09-13,66,47,0.00,0.0,0,24,24,0,0,0
1983-09-14,65,46,0.05,0.0,0,24,24,0,0,0
1983-09-15,55,53,1.39,0.0,0,24,24,0,0,0
1983-09-16,61,54,0.02,0.0,0,24,24,0,0,0
1983-09-17,70,48,0.10,0.0,0,24,24,0,0,0
1983-09-18,67,50,0.00,0.0,0,24,24,0,0,0
